category,rate,name,address,url,price_range
"Mediterranean,Tapas/Small Plates",4.0 star rating,brousses a childs world,,,$$$
Apartments,4.5 star rating,rental living office,,,
"Bookstores,Gift Shops",4.5 star rating,family christian bookstore,,,$$
Massage,4.5 star rating,ty accupressure,,,$$
Department Stores,3.5 star rating,tina sabrina,,,$$$
"Specialty Food,Caterers,Grocery",4.5 star rating,whole foods- wild harvest,,,$$$
Italian,4.0 star rating,cafe lazio,,,$$$
"Massage,Skin Care,Nail Salons",4.0 star rating,nail spa,,,$$
Boot Camps,5.0 star rating,mma fit club,,,
"Museums,Venues & Event Spaces,Tours",4.5 star rating,u s armed forces recruiting office,,,
Auto Repair,3.5 star rating,purrfect auto,,,
"Shopping Centers,Specialty Food",4.5 star rating,the limited coming soon ,,,$$
"Sports Bars,Sandwiches",4.0 star rating,sports haven,,,$$
"Women's Clothing,Bridal",3.5 star rating,alexandras emporium,,,$$$
Barbers,5.0 star rating,romys,,,$
Mattresses,4.5 star rating,layers bed company,,,$$
Sandwiches,4.5 star rating,dr bruce franks dds,,,$$
"Sushi Bars,Japanese",4.5 star rating,white fin sushi - closed temporarily,,,$$$$
"Hair Stylists,Cosmetics & Beauty Supply,Skin Care",5.0 star rating,shades of style,,,$$
Hotels,4.5 star rating,amys hallmark ll 250,,,$$$$
"American (New),Modern European",4.0 star rating,windsor coming soon ,,,$$
"Men's Clothing,Formal Wear",3.5 star rating,express for men,,,$$
"Photo Booth Rentals,Event Photography",5.0 star rating,she scrapbooks,,,
Shopping Centers,3.5 star rating,chrome hair design office,,,$$$
Nail Salons,,candylicious,,,
"Yoga,Massage",4.0 star rating,tompkins studios,,,$$
"Bars,Tobacco Shops",4.5 star rating,our cigar bar,,,$$
Indian,4.0 star rating,indian delight,,,$$$
Art Galleries,5.0 star rating,art gallery,,,$$
Animal Shelters,4.0 star rating,ubu-great lakes home furn,,,
"Day Spas,Skin Care,Massage",5.0 star rating,mystic fragrances,,,$$
Flowers & Gifts,5.0 star rating,asakichi cast iron,,,$$
Festivals,4.5 star rating,slackers family fun ctr ,,,
"Barbers,Hair Salons,Nail Salons",3.0 star rating,charmante,,,$
"Jewelry,Cards & Stationery,Home Decor",4.5 star rating,the candle collection,,,$$
"Men's Clothing,Women's Clothing,Discount Store",4.5 star rating,world of perfume,,,$$
"Local Flavor,Mass Media",2.5 star rating,warner bros building,,,
"Jewelry,Watches",3.5 star rating,mikimoto,,,$$$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,sean john factory store,,,$$
"Sushi Bars,Japanese",4.0 star rating,sushi at ward,,,$$
Furniture Stores,4.0 star rating,eq3,,,$$$
"Sandwiches,Cheesesteaks,Chicken Wings",4.0 star rating,hog zone,,,$
Watches,4.0 star rating,rolex,,,$$$$
Personal Shopping,5.0 star rating,ultimate wear uniforms,,,$$
"Massage,Nail Salons,Skin Care",4.5 star rating,solo nails,,,$$
"Men's Clothing,Women's Clothing",3.5 star rating,j crewj crew crewcuts,,,$$
"Day Spas,Medical Spas",4.5 star rating,a medi day spa,,,$$
French,4.0 star rating,dental oasis of oc,,,$$$
"Women's Clothing,Men's Clothing,Accessories",4.5 star rating,all about socks,,,$$
"Hot Dogs,Vegetarian,American (Traditional)",4.0 star rating,corn dog express,,,$
Ice Cream & Frozen Yogurt,4.5 star rating,orange leaf,,,$
Shopping Centers,3.5 star rating,mac cosmetics kiosk,,,$$$
Women's Clothing,,ms clothing ,,,
Real Estate Agents,5.0 star rating,nolan office interiors,,,
Banks & Credit Unions,2.5 star rating,lake trust credit union,,,
Department Stores,4.5 star rating,timberland ,,,$$$
"Parks,Local Flavor",4.5 star rating,welcome to las vegas,,,
Obstetricians & Gynecologists,4.5 star rating,dr gould,,,
"Dog Walkers,Pet Boarding/Pet Sitting",,chelseas,,,
Mobile Phones,4.0 star rating,wireless communications – a verizon wireless premium retailer,,,$$
Skin Care,5.0 star rating,life styles,,,$$
"Latin American,Caribbean",4.0 star rating,caribbean cafe,,,$$
"Nail Salons,Skin Care,Eyelash Service",4.5 star rating,essence of nails,,,$$
"Optometrists,Eyewear & Opticians",4.0 star rating,tonyas touch,,,$$$
"American (New),Cantonese,Dim Sum",4.0 star rating,stir fry 88,,,$$$
"Libraries,Community Service/Non-Profit",5.0 star rating,publishers warehouse,,,
Hobby Shops,4.5 star rating,99 imports,,,$$
Coffee & Tea,4.5 star rating,sweet bay coffee ,,,$
Cosmetics & Beauty Supply,4.0 star rating,peridot nail salon,,,$
Nail Salons,4.0 star rating,nails 2000,,,$
"Hair Stylists,Men's Hair Salons",4.5 star rating,eyebrow centre,,,$$
Mexican,4.0 star rating,jalapenos,,,$
Tires,4.5 star rating,americas tire co,,,
Indian,4.0 star rating,shaans jewelers,,,$
Real Estate Services,1.0 star rating,stewart title,,,
Farmers Market,4.5 star rating,olive owl organics,,,$$
Hair Salons,5.0 star rating,look sharp,,,$$
"Health & Medical,Bookstores",4.5 star rating,sage,,,$$
"Sewing & Alterations,Bespoke Clothing",5.0 star rating,vip tailor,,,
,,burgundy,,,
"Shoe Stores,Sewing & Alterations,Men's Clothing",3.5 star rating,patrick james,,,$$$
Community Service/Non-Profit,4.5 star rating,til we meet again,,,
"Bakeries,Desserts",4.0 star rating,sridas deliice creams,,,$
American (New),4.0 star rating,beerman appliance parts,,,$$
Furniture Stores,4.5 star rating,tinas home designs,,,$
"Churches,Venues & Event Spaces",,unity temple,,,
"Thai,Fast Food",4.0 star rating,mix box,,,$$
"Sushi Bars,Japanese",3.5 star rating,yanagi,,,$$
"Gyms,Trainers",4.0 star rating,world gym,,,
"Nail Salons,Hair Salons,Hair Removal",3.5 star rating,finishing touch,,,$
"Bars,Dance Clubs",3.5 star rating,red skye wireless,,,$$
Marketing,5.0 star rating,urban guru,,,
"Asian Fusion,Chinese,Indian",3.0 star rating,inchins bamboo garden,,,$$
Cinema,4.5 star rating,regal 12 cinemas,,,
"Makeup Artists,Hair Stylists",5.0 star rating,star braiding gallery,,,$$
"Shoe Stores,Eyewear & Opticians,Sporting Goods",5.0 star rating,kidz shoes,,,$$
"Museums,Venues & Event Spaces,Tours",4.5 star rating,u s navy recruiting center,,,
Taxis,5.0 star rating,silver express,,,
"Greek,Turkish,Mediterranean",3.5 star rating,urban cookhouse,,,$
"Printing Services,Shipping Centers,Signmaking",2.0 star rating,tags and flags,,,
,4.0 star rating,1st bank,,,
Martial Arts,5.0 star rating,bushido dojo,,,
"Furniture Stores,Mattresses",4.0 star rating,studio 1921,,,$$$$
"Shopping Centers,Apartments",3.5 star rating,lulus boutique medical uniforms ,,,$$$
"Preschools,Child Care & Day Care",5.0 star rating,bonnies,,,
,,h n c,,,
Mongolian,3.5 star rating,great kahns mongolian,,,$
Ice Cream & Frozen Yogurt,4.0 star rating,yogenfruz coming soon ,,,$
"Chinese,Vietnamese",4.0 star rating,noodles,,,$
,2.0 star rating,custom laser,,,
Stadiums & Arenas,3.0 star rating,gillette stadium ticket,,,
"Nail Salons,Day Spas",4.0 star rating,aqua spa,,,$$
"Diners,American (Traditional)",3.5 star rating,t-rex cafe,,,$$
Women's Clothing,5.0 star rating,st john boutique,,,$$$$
Creperies,4.5 star rating,crepes a la cart,,,$
"Jewelry,Watches,Jewelry Repair",5.0 star rating,queens jewelers,,,$$
,,wing warehouse,,,
Mexican,3.5 star rating,san jose taqueria,,,$
"Banks & Credit Unions,Investing",4.5 star rating,mid city bank,,,
Personal Injury Law,,lorraine gingery,,,
Real Estate Agents,5.0 star rating,real gold,,,
"Women's Clothing,Children's Clothing,Men's Clothing",4.5 star rating,cookies clothing ,,,$$
Bakeries,4.0 star rating,sage creek bagels,,,$$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,sky talk,,,$$$
Cinema,4.0 star rating,cinemark 12,,,
Cinema,4.5 star rating,univeral city cinemas,,,
,,beauty experience,,,
"Nail Salons,Hair Removal",4.5 star rating,3-d art center,,,$$
Cinema,4.0 star rating,cinemark 15,,,
Cinema,4.0 star rating,cinemark 14,,,
Cinema,4.0 star rating,cinemark 16,,,
Cinema,4.0 star rating,cinemark 17,,,
"Specialty Schools,Musical Instruments & Teachers",5.0 star rating,music together,,,$$$
"Accessories,Hats",4.5 star rating,fashion era,,,$$
Orthodontists,5.0 star rating,imagine orthodontics,,,
"Dog Parks,Landmarks & Historical Buildings",5.0 star rating,pacifica west,,,
Hotels,3.0 star rating,majestic,,,$$
"Mobile Phones,Electronics",2.0 star rating,sprint wireless,,,$$$
"Musical Instruments & Teachers,Electronics Repair",5.0 star rating,louisiana tax shop,,,$$$
Hookah Bars,4.0 star rating,smoke this,,,$$
Japanese,3.0 star rating,submarina,,,$$
"Nail Salons,Hair Removal",4.0 star rating,legal nails,,,$$
Ice Cream & Frozen Yogurt,4.5 star rating,mitchells,,,$
"Car Wash,Auto Detailing",4.5 star rating,car wash,,,
Shopping Centers,3.5 star rating,sunglass hut kiosk 1 ,,,$$$
"Hair Salons,Skin Care,Makeup Artists",4.5 star rating,salon by milkhoney,,,$$
Ice Cream & Frozen Yogurt,4.0 star rating,loard’s ice cream,,,$
"Accessories,Men's Clothing,Women's Clothing",4.5 star rating,aloha world,,,$$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,verizon experience,,,$$$
"Wine Bars,Venues & Event Spaces",4.0 star rating,orchard wine cellar,,,$$$
Fabric Stores,3.5 star rating,shields sewing,,,$$$
"Massage Therapy,Yoga",4.5 star rating,healthy habits pet salon,,,
"Tobacco Shops,Sports Wear,Piercing",4.5 star rating,osiris body jewelry,,,$$
Massage Therapy,,take-a-break,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,miracle mart,,,$$$
Barbers,5.0 star rating,pavilions barber shop,,,$$
"Hotels,Bed & Breakfast",4.5 star rating,guest house inn,,,$$
Tanning,4.0 star rating,riviera,,,$$
"Oral Surgeons,Cosmetic Dentists",3.5 star rating,da vinci teeth whitening,,,
Tanning,4.0 star rating,elite tanning spa,,,$$
"Shoe Stores,Sports Wear,Outdoor Gear",5.0 star rating,short stop news,,,$$
Real Estate Agents,5.0 star rating,tucan express,,,
Bakeries,4.0 star rating,sugar britches,,,$$
"Outlet Stores,Kitchen & Bath",3.5 star rating,corningware corelle revere stores,,,$$
Indian,4.0 star rating,lollypop,,,$$
"Accessories,Hats",4.5 star rating,apple wear,,,$$
Food,3.5 star rating,great steak,,,$$$
Local Flavor,3.5 star rating,wilk abstract entertainment bungee jump trampoline ,,,
Doctors,,james avery,,,
"Skating Rinks,Venues & Event Spaces,Stadiums & Arenas",4.0 star rating,ice arena,,,
"Women's Clothing,Used, Vintage & Consignment,Men's Clothing",3.5 star rating,osh kosh bgosh,,,$
"Fashion,Dry Cleaning & Laundry,Bridal",3.5 star rating,european tailoring,,,
"Pawn Shops,Gold Buyers",5.0 star rating,gold and silver,,,$$
Massage Therapy,5.0 star rating,body up,,,
"Electronics,Mobile Phones",1.0 star rating,invisibleshield by zagg,,,$$
"Maternity Wear,Children's Clothing,Women's Clothing",4.5 star rating,here we grow again,,,$$$
"Shopping Centers,Toy Stores",3.0 star rating,target food avenue,,,$$
"Lingerie,Sports Wear,Swimwear",4.5 star rating,t-shirt world,,,$$
General Dentistry,5.0 star rating,theodore,,,
Shoe Stores,4.0 star rating,fashion usa,,,$$
"Maternity Wear,Adult Education,Baby Gear & Furniture",4.0 star rating,babycotton,,,$$$
Banks & Credit Unions,1.0 star rating,first federal,,,
"Men's Clothing,Screen Printing/T-Shirt Printing,Screen Printing",4.0 star rating,solid clothing company,,,$$
"Bridal,Accessories",4.0 star rating,suzannes hallmark,,,$$$$
Bookstores,,lifeway christian bookstore,,,
"American (New),Mediterranean,Meat Shops",3.5 star rating,bronco bbq,,,$$$
Eyewear & Opticians,4.0 star rating,alex optical,,,$$$
Education,1.0 star rating,franklincovey,,,
Mexican,4.0 star rating,carlos ‘n charlie’s,,,$
Festivals,4.5 star rating,howard austin feld,,,
Radio Stations,3.0 star rating,georgia gold,,,
"Wine Bars,Tapas/Small Plates,Lounges",3.5 star rating,purple martini,,,$$
"Hair Salons,Skin Care,Hair Removal",4.5 star rating,perfect arch,,,$$
,,talk wireless,,,
"Video/Film Production,Photographers,Wedding Planning",5.0 star rating,an exceptional florist,,,
Banks & Credit Unions,3.5 star rating,farmersmerchants bank,,,
"Steakhouses,Seafood,American (New)",3.5 star rating,deux au naturel,,,$$$$
Bikes,5.0 star rating,bike cycles,,,$$
"Tea Rooms,Bubble Tea",3.5 star rating,teazers,,,$
"Department Stores,Discount Store",4.0 star rating,pams hallmark,,,$
"Ice Cream & Frozen Yogurt,Gelato,Desserts",4.5 star rating,java chocolate,,,$
"Tattoo,Art Galleries",5.0 star rating,arts west unique gifts,,,$$$
"Hair Salons,Waxing,Day Spas",4.5 star rating,ten aveda salonspa,,,$$
"Greek,Mediterranean",4.5 star rating,gyro palace,,,$$$
"Performing Arts,Musicians",5.0 star rating,candy express,,,
Hobby Shops,4.5 star rating,gift world collections,,,$$
"Men's Clothing,Screen Printing/T-Shirt Printing,Screen Printing",4.0 star rating,tees me,,,$$
"Beer, Wine & Spirits",4.5 star rating,bay terrace liquors,,,$$
"Tutoring Centers,Preschools",5.0 star rating,mustard seed,,,
Makeup Artists,5.0 star rating,fantasia airbrush,,,$$
"Electronics,Car Stereo Installation",4.5 star rating,beyond electronics,,,$$
"Outdoor Gear,Luggage",4.5 star rating,chrome personal training centre,,,$$$
Department Stores,4.0 star rating,sears grand,,,$$$
"Florists,Wedding Planning",4.5 star rating,designed to go florist,,,$$$
Cosmetics & Beauty Supply,4.5 star rating,les parfums,,,$$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,life uniform apparel,,,$$
"Mobile Phone Repair,Mobile Phones",4.5 star rating,cell phone toys,,,$$
Gas & Service Stations,,exxon,,,
Mexican,3.5 star rating,remons,,,$$
"Irish,Irish Pub",3.5 star rating,on 2 the field,,,$$
Nail Salons,4.5 star rating,tip n toes,,,$$
Internet Service Providers,4.5 star rating,blue wireless,,,
,,zoom,,,
"Food Trucks,Comfort Food,Barbeque",4.5 star rating,jims famous bbq,,,$
Landmarks & Historical Buildings,4.5 star rating,pacific nw motorcycle safety,,,
"Bakeries,Desserts",4.0 star rating,sock it to you,,,$
"Hair Salons,Skin Care,Nail Salons",5.0 star rating,emys nails,,,$$$
Bridal,4.5 star rating,cynthias boutique,,,$$
"French,Italian",4.0 star rating,jolie fleur flower bout ,,,$$$$
Jewelry,1.0 star rating,watch world,,,
"Counseling & Mental Health,Acupuncture,Life Coach",5.0 star rating,a plus hats and more,,,
American (New),4.5 star rating,twin city grill,,,$$$$
"Japanese,Karaoke,Sushi Bars",4.0 star rating,suki hana japan,,,$$
Skating Rinks,3.5 star rating,ice time,,,
"Baby Gear & Furniture,Furniture Stores,Home Decor",5.0 star rating,kids world,,,$$$
"Women's Clothing,Men's Clothing,Accessories",5.0 star rating,its you boutique,,,$$$
Professional Services,3.0 star rating,psi examination services,,,
"Body Shops,Auto Repair",5.0 star rating,aw;kfc,,,
"Nail Salons,Hair Removal",5.0 star rating,nail salon,,,$$
Massage,1.0 star rating,dengs massage,,,
Nail Salons,4.5 star rating,le nail salon,,,$$
"Child Care & Day Care,Elementary Schools,Preschools",4.5 star rating,babe,,,
Coffee & Tea,4.0 star rating,coffee corner,,,$
"Beer, Wine & Spirits",3.0 star rating,stop zone,,,$
Body Shops,4.5 star rating,vicious paint,,,
"Children's Clothing,Toy Stores",4.5 star rating,gap kids at gap,,,$$$$
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,houston trunk factory,,,$$
"Shoe Stores,Sporting Goods",4.5 star rating,olly shoes,,,$$
Property Management,4.0 star rating,bank of cleveland,,,
Chinese,3.5 star rating,del mar rendezvous,,,$$
"Real Estate Services,Property Management,Apartments",5.0 star rating,maverick group,,,
Appliances,3.5 star rating,oreck vacums,,,$$
"Pawn Shops,Gold Buyers",5.0 star rating,gold and silver buyers,,,$$
"Wedding Planning,Bridal",5.0 star rating,dream dress,,,
Zoos,3.5 star rating,sleeping tiger imports,,,
Shopping Centers,4.0 star rating,ecko red at marc ecko,,,$$$
"Private Tutors,Swimming Lessons/Schools,Nanny Services",5.0 star rating,sunsations,,,
"Mobile Phones,Electronics,Internet Service Providers",2.0 star rating,verizon wireless-kiosk,,,$$$
Optometrists,5.0 star rating,love your eyes,,,
"Fast Food,Burgers",4.0 star rating,donnies barber shop,,,$
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,california steakfry,,,$$
Shoe Stores,5.0 star rating,naturalizer,,,$$
"Day Spas,Massage,Nail Salons",3.5 star rating,jenenes gourmet coffee,,,$$$
Asian Fusion,4.5 star rating,the real chow baby,,,$
Fashion,,christian audigier,,,
"Mobile Phones,Mobile Phone Repair",4.0 star rating,one-stop cell,,,$$
"Lingerie,Women's Clothing",3.0 star rating,victorias secret vsx,,,$$
Home Organization,5.0 star rating,tagmaster,,,
"Midwives,Lactation Services",5.0 star rating,hearthstone,,,
"American (Traditional),Breakfast & Brunch",4.0 star rating,cassidy turkey,,,$$
"Bakeries,French,Coffee & Tea,Desserts",4.0 star rating,tresori european jewelry,,,$$
Steakhouses,4.0 star rating,kobe steakhouse,,,$$$$
"Sports Bars,Mexican",4.0 star rating,baja tortilla grill,,,$
Men's Clothing,4.0 star rating,macy*s men,,,$$
"Churches,Community Service/Non-Profit",4.5 star rating,songs of praise,,,
Bakeries,4.0 star rating,cafe vanille,,,$$
"Sports Wear,Men's Clothing,Women's Clothing",3.5 star rating,aerie by american eagle outfitters,,,$$
"Jewelry,Women's Clothing",4.5 star rating,barse sterling silver,,,$
Hiking,4.0 star rating,everything buckeyes,,,
"Women's Clothing,Home Decor",5.0 star rating,c wonder,,,$
"Shoe Stores,Sports Wear,Outlet Stores",4.0 star rating,chicago lids locker room,,,$$
"Art Galleries,Comic Books",5.0 star rating,hellers general store,,,$$
Cinema,4.5 star rating,renaissance conference ct,,,
"Lawyers,Financial Services",,title guaranty escrow,,,
Department Stores,4.0 star rating,salon at saks fifth ave,,,$$$
"Limos,Airport Shuttles",4.5 star rating,quicksilver,,,
Cosmetics & Beauty Supply,4.0 star rating,mias beauty and fashion,,,$$$
"Auto Glass Services,Windows Installation",5.0 star rating,police storefront,,,
"Skin Care,Eyelash Service",4.5 star rating,forever beauty,,,$
Comic Books,4.5 star rating,university collectables,,,$$
"Jewelry,Watches",4.5 star rating,camera plus,,,$$
Mexican,4.0 star rating,veracruz mexican rest ,,,$$
"Hair Salons,Hair Removal,Nail Salons",4.5 star rating,universal cut,,,$
"Pet Services,Pet Stores",4.5 star rating,my pet boutique,,,
"American (New),Jazz & Blues",4.0 star rating,nola winery,,,$$$
Bakeries,2.5 star rating,mrs fields,,,$
Wine Bars,3.5 star rating,dxell,,,$$
Jewelry,4.5 star rating,gold and gems,,,$$
"Bakeries,Desserts",4.5 star rating,pink pastry parlor,,,$$
"Sushi Bars,Japanese",3.5 star rating,yihi japan,,,$$
Watch Repair,4.5 star rating,macys i,,,
Chinese,3.5 star rating,ginger house restaurant,,,$
Shopping,,home avenue,,,
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,pearle vision - dr gary dangelo,,,$$
Chiropractors,5.0 star rating,ta sports,,,
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,fragrance gallery,,,$$
"Nail Salons,Skin Care,Eyelash Service",3.5 star rating,al stephens salon,,,$$$
Home Theatre Installation,5.0 star rating,cell sounds,,,
"Shared Office Spaces,Venues & Event Spaces",5.0 star rating,the vault,,,
