category,rate,name,address,url,price_range
"Jewelry,Bridal",4.5 star rating,unique collection,,,$$
"Massage,Massage Therapy",5.0 star rating,the reflexology store,,,$$
Pizza,3.0 star rating,mama mia pizza,,,$$
"Pet Boarding/Pet Sitting,Dog Walkers",5.0 star rating,crossroads vet,,,
"Mexican,Fast Food",4.0 star rating,el pollo loco,,,$
Shoe Stores,3.5 star rating,loehmanns mens store,,,$$
"Car Wash,Gas & Service Stations",3.0 star rating,chevron car wash,,,
"Jewelry,Watches",4.5 star rating,jewerly works,,,$$
"Massage,Day Spas",4.5 star rating,nicole kay,,,$$
"Delis,Sandwiches",4.0 star rating,crisp salads,,,$
Women's Clothing,3.5 star rating,madison,,,$$
"Music Venues,American (New),Venues & Event Spaces",4.0 star rating,taj clubhouse,,,$$
"Shoe Stores,Outdoor Gear",4.5 star rating,surplus,,,$$
"Furniture Stores,Mattresses,Rugs",5.0 star rating,k town furniture,,,$
"Local Flavor,Arts & Entertainment",3.5 star rating,naval recruiting center,,,
Thai,3.5 star rating,kare alterations,,,$$
"Day Spas,Massage,Skin Care",4.0 star rating,venetian nail spa,,,$$$
Discount Store,4.0 star rating,dollarama,,,$
Public Transportation,3.0 star rating,bethesda thrift shop,,,
Bakeries,4.5 star rating,woof gang bakery,,,$
Juice Bars & Smoothies,3.5 star rating,smoothie king,,,$$
Acupuncture,4.0 star rating,natural health center,,,
"Acupuncture,Massage,Skin Care",5.0 star rating,community room,,,$$
Furniture Stores,4.5 star rating,furniture design center,,,$$
"Performing Arts,Music Venues,Cinema",4.5 star rating,paramount theatre,,,$$
"Landmarks & Historical Buildings,Parks",4.5 star rating,buckeye check cashing,,,
"Toy Stores,Hobby Shops",4.5 star rating,toy land,,,$$
Jewelry,4.5 star rating,jared jewelers,,,$$
"Ice Cream & Frozen Yogurt,Desserts",4.0 star rating,pinkberry,,,$
Children's Clothing,3.5 star rating,naartjie custom kids,,,$$
Radio Stations,1.5 star rating,xms,,,
Toy Stores,4.0 star rating,slinkees,,,$$
Apartments,3.5 star rating,delta credit union,,,
"Women's Clothing,Accessories",4.0 star rating,angelas jewelry repair,,,$$
"Lounges,Dance Clubs,Party & Event Planning",3.0 star rating,monkey joes,,,$$$
"Lounges,Dance Clubs,Music Venues",2.5 star rating,1020 glass art,,,$$
Optometrists,4.5 star rating,takumi technology,,,
"Accessories,Outdoor Gear",4.5 star rating,group usa clothing company,,,$$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,talk wireless sprint,,,$$
Dive Bars,4.0 star rating,billy goat grill,,,$
"Home Decor,Furniture Stores",3.0 star rating,bergman luggage,,,$$
Bikes,4.5 star rating,serottas,,,$$$$
Coffee & Tea,4.5 star rating,big guys coffee shop,,,$
Children's Clothing,3.5 star rating,crazy8,,,$$
Jewelry,4.5 star rating,helzberg diamond,,,$$
"Bars,American (Traditional),Tobacco Shops",3.5 star rating,villa join the movement,,,$$
Thai,3.5 star rating,macy*s lakeshore grill,,,$
"Tapas/Small Plates,Tapas Bars",4.0 star rating,tacone wraps,,,$$
Cinema,4.0 star rating,amc liberty tree 20,,,
"Trainers,Martial Arts,Specialty Schools",5.0 star rating,eastern arts,,,
"Pubs,Sports Bars,American (Traditional)",4.0 star rating,donovans irish pub,,,$$
"Ethnic Food,Grocery,Italian",4.5 star rating,smokers wise choice,,,$$
"Real Estate Agents,Home Staging",5.0 star rating,statewide remodeling,,,
"Luggage,Shoe Stores,Leather Goods",2.5 star rating,ramos shoe repair,,,$$$$
"Baby Gear & Furniture,Thrift Stores,Children's Clothing",3.0 star rating,kid to kid,,,$
Child Care & Day Care,5.0 star rating,delia*s,,,
"Delis,Sandwiches",4.5 star rating,crabby jack general store,,,$
Florists,1.0 star rating,first florist,,,$$$
"Makeup Artists,Hair Stylists",5.0 star rating,glitter glamour,,,$$
Bookstores,4.0 star rating,ruths christian bookstore,,,$$
Thai,2.5 star rating,ruby thai,,,$
"Sports Bars,American (Traditional)",4.0 star rating,rikkys,,,$$
American (New),2.5 star rating,charley’s grilled subs,,,$
"Karaoke,Lounges",3.5 star rating,vjs floral and gifts,,,$$
"Tattoo,Piercing",4.5 star rating,henna hair wrap,,,$$
"Watch Repair,Jewelry Repair",2.5 star rating,fast fix jewelry and watch repairs,,,
Eyewear & Opticians,,ny shades,,,
Jewelry,5.0 star rating,prestige jewelers,,,$$
Hospitals,3.5 star rating,m d diet,,,
"Art Supplies,Flowers & Gifts",4.5 star rating,accessory mecca,,,$$
Sandwiches,4.0 star rating,jerrys sub shop,,,$
Sporting Goods,2.5 star rating,sports authority ,,,$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,wireless thats it!-verizon,,,$$
Flea Markets,4.0 star rating,charlies embroidery,,,$
Cosmetics & Beauty Supply,4.0 star rating,cosmetics plus,,,
Candy Stores,4.5 star rating,dylans candy bar,,,$$
Art Galleries,4.5 star rating,just looking gallery,,,$$$
Comic Books,4.0 star rating,new dimension comics,,,$$
"Fast Food,Burgers",4.0 star rating,double u grill,,,$
Martial Arts,5.0 star rating,united states wushu academy,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,exclusive wirelesst-mob ,,,$$$
Shopping Centers,2.0 star rating,armor-geddon,,,$$
Cosmetics & Beauty Supply,4.5 star rating,romancing the stone,,,$$
"Parks,Landmarks & Historical Buildings",4.5 star rating,twin,,,
"Sushi Bars,Japanese",4.0 star rating,roll with it,,,$$
"Newspapers & Magazines,Cards & Stationery",4.0 star rating,paradise pen company,,,$$
"Kitchen & Bath,Specialty Food",4.0 star rating,williams sonoma,,,$$$
"Bakeries,Mexican,Cafes",3.5 star rating,cocina mexican grille,,,$
"Fast Food,Hot Dogs",3.5 star rating,wienerschnitzel,,,$
"Food,Tours",5.0 star rating,fifth dimension store,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",3.5 star rating,pink piper,,,$
Cinema,4.5 star rating,fashion square 10,,,
Print Media,,in vogue,,,
Speech Therapists,5.0 star rating,first leap,,,
Mexican,,la parrilla mexican restaurant,,,
Mediterranean,4.0 star rating,greek fiesta,,,$
"Outlet Stores,Department Stores",3.5 star rating,polo ralph lauren factory store,,,$$
"Employment Agencies,Career Counseling",3.0 star rating,workforce solutions,,,
Employment Agencies,3.5 star rating,kelly services,,,
"Men's Clothing,Leather Goods,Jewelry",4.5 star rating,belts buckles more,,,$$$$
"Bars,American (Traditional),Tobacco Shops",3.5 star rating,two little buds flwr shop,,,$$
"Local Flavor,Mass Media",2.5 star rating,julian hans salon,,,
American (New),4.5 star rating,commerical transporation testing center,,,$$$$
"Sushi Bars,Japanese",4.0 star rating,sushi matsuri,,,$$
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,whole earth provision ,,,$$
"Seafood,American (Traditional)",4.0 star rating,tonys coney island,,,$$$
"Music & DVDs,Bookstores",4.5 star rating,mr c toys,,,$
Middle Eastern,4.0 star rating,lebanese taverna cafe,,,$$$
"Sushi Bars,Japanese",4.5 star rating,sakura japan,,,$$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,ryans grill,,,$$
Roofing,4.5 star rating,metal storm,,,
"Italian,Bars,Pizza",4.0 star rating,sunglass hut - the village,,,$$
Furniture Stores,1.0 star rating,frontgate,,,$$$
"Active Life,Local Flavor",4.5 star rating,historic carousel,,,
Music Venues,4.5 star rating,central music,,,$
"Men's Clothing,Women's Clothing,Accessories",5.0 star rating,pizazz,,,$$
Mobile Phones,1.0 star rating,cellairis 2,,,$$$$
"Stadiums & Arenas,Horse Racing",4.0 star rating,thoroughbred steakhouse,,,
"Men's Clothing,Women's Clothing,Books, Mags, Music & Video",4.5 star rating,cash-in culture,,,$$
Bikes,4.5 star rating,off the chain,,,$$$
Bookstores,4.5 star rating,critical thinkers,,,$$
Farmers Market,4.5 star rating,oh honey,,,$$
Jewelry,,plumb gold,,,
"Florists,Wedding Planning",5.0 star rating,chapel of love weddings,,,$$
Sushi Bars,4.0 star rating,sakana sushi bar,,,$$
Wineries,4.5 star rating,vintage family estates,,,$$
Insurance,1.0 star rating,cignal,,,
"Shades & Blinds,Interior Design,Home Decor",4.0 star rating,sample house,,,$$
Thrift Stores,2.5 star rating,dollardeals,,,$
"Bookstores,Comic Books,Music & DVDs",4.5 star rating,jj cards n toys,,,$$
Hair Salons,4.5 star rating,lucky body jewelz,,,$$
"Jewelry,Antiques",5.0 star rating,american country collections,,,$$$
Sandwiches,4.5 star rating,cajun grill lake county fare food court ,,,$$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,verizon wireless - york galleria,,,$$$
Property Management,2.0 star rating,orlando federal credit union,,,
"General Dentistry,Cosmetic Dentists",5.0 star rating,pediatrics at nite,,,
Steakhouses,4.0 star rating,harris,,,$$$$
"Kitchen & Bath,Home Decor",4.5 star rating,advance cutlery,,,$
Community Service/Non-Profit,5.0 star rating,community service center,,,
Acupuncture,5.0 star rating,turning point,,,
"Music Venues,Bars,American (Traditional)",3.5 star rating,rbc bank,,,$$
Jewelry,4.5 star rating,major jewelers,,,$$
"Video/Film Production,Wedding Planning",5.0 star rating,via events,,,
Massage,3.0 star rating,rancho bernardo eye care,,,$$
"Italian,Seafood",4.0 star rating,sole food,,,$$
,,vacant,,,
Cards & Stationery,,business express,,,
Indian,3.5 star rating,bombay bomba,,,$$
Cinema,4.0 star rating,cinemark 16 theatre,,,
Massage Therapy,5.0 star rating,chinese traditional massage,,,
"Art Galleries,Venues & Event Spaces",3.5 star rating,wolf creek gallery,,,$$
"Music & DVDs,Bookstores",4.5 star rating,marquez trading,,,$
"Shopping Centers,Specialty Food",4.5 star rating,the burning sands,,,$$
"Nail Salons,Hair Removal",5.0 star rating,happy feet salon,,,$$
"Jewelry,Accessories,Women's Clothing",4.0 star rating,amiko boutique,,,$$
"Cards & Stationery,Children's Clothing",4.5 star rating,special occasions by unique,,,$$
Property Management,2.0 star rating,chelsea taylor,,,
"Event Photography,Videographers,Session Photography",5.0 star rating,indulge,,,
"Jewelry,Watches",4.5 star rating,world jewelry mall,,,$$
Burgers,4.0 star rating,wholly cow,,,$$
Driving Schools,3.5 star rating,able ii driving school,,,
Asian Fusion,3.5 star rating,hibachi hut,,,$$$
Italian,2.5 star rating,johnny carinos,,,$$
Obstetricians & Gynecologists,4.5 star rating,he cares we care,,,
Barbers,3.5 star rating,ace barber shop,,,$$
"Antiques,Used, Vintage & Consignment",4.0 star rating,lafayette jewelers,,,$$
"Jewelry,Watches,Watch Repair",2.5 star rating,james joseph jewelers,,,$$$$
Shoe Stores,4.5 star rating,dunham sports,,,$$
"Men's Clothing,Women's Clothing,Children's Clothing",3.5 star rating,j barton clothiers,,,$$
"Men's Clothing,Barbers",4.5 star rating,swank factory store,,,$$$$
Preschools,4.0 star rating,childrens garden,,,
"Vietnamese,Cocktail Bars",3.5 star rating,ellaeve,,,$$$
"Counseling & Mental Health,Psychiatrists,Life Coach",5.0 star rating,best buy office,,,
"Jewelry,Accessories",5.0 star rating,estilo boutique,,,
"Jewelry,Watches",4.5 star rating,european watch repair,,,$$$
Day Spas,4.0 star rating,cc unisex hair studio,,,$$$$
Burgers,4.0 star rating,pearls deluxe burgers,,,$$
Eyewear & Opticians,,j c penney optical,,,
Mexican,4.0 star rating,taco station,,,$
Dive Bars,4.0 star rating,kids juke box,,,$
"Women's Clothing,Accessories,Sports Wear",4.0 star rating,lucy,,,$$$
Jewelry,3.0 star rating,fred meyers jewelers,,,$$$
Bookstores,5.0 star rating,scifi city,,,$$
Jewelry,5.0 star rating,blue diamond jewelers,,,$$
"Mobile Phone Repair,Electronics Repair,Mobile Phones",5.0 star rating,i mobile,,,$$
Skin Care,3.0 star rating,beau defi,,,$$$$
Tea Rooms,3.5 star rating,tea cafe,,,$$
Jewelry,4.0 star rating,js hallmark,,,$$
"Art Galleries,Arts & Crafts,Home Decor",4.0 star rating,silkroad gallery,,,$$
Grocery,3.5 star rating,ck lottery mart,,,$$$
Kitchen & Bath,4.0 star rating,hammond toys,,,$$$
Vietnamese,3.0 star rating,la maison de la reine,,,$$
"Piercing,Tattoo",5.0 star rating,personal touch body jewelry,,,$$
"Gyms,Trainers",2.5 star rating,fit 247,,,
"Florists,Bridal",5.0 star rating,magic moments bridal,,,$$
"Women's Clothing,Art Galleries,Accessories",5.0 star rating,sculptures by design,,,$$
"Local Flavor,Mass Media",2.5 star rating,vinnies barbee-q,,,
Women's Clothing,4.0 star rating,life is good,,,$$
Orthotics,3.5 star rating,good feet,,,
Mexican,4.0 star rating,la carreta mexican restaurant,,,$
Cinema,4.0 star rating,consolidated 16 theatre,,,
Train Stations,2.0 star rating,cell station,,,
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,sweet tooth fairy,,,$
"Seafood Markets,Grocery",4.5 star rating,wild edibles,,,$
Shoe Stores,3.0 star rating,sheikh too,,,$$
Jewelry,5.0 star rating,gordon jewelers,,,
Hotels,3.5 star rating,residence inn by marriott,,,$$
"Home Theatre Installation,Home Organization",5.0 star rating,wireless nation,,,
Pet Stores,5.0 star rating,pet company,,,
Seafood Markets,4.5 star rating,hawaii crabs,,,$
"Desserts,Juice Bars & Smoothies,Ice Cream & Frozen Yogurt",3.0 star rating,orange juliusdairy queen,,,$
Hair Salons,5.0 star rating,thomas west hair salon,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,demo for men,,,$$
Bridal,3.5 star rating,fun fone,,,$$
"Home Decor,Furniture Stores",4.0 star rating,ebay liquidators,,,$$$
Art Galleries,5.0 star rating,the glass gallery,,,$$
,2.5 star rating,image,,,
"Shoe Stores,Sports Wear",5.0 star rating,the ultimate foot store,,,$$
Ice Cream & Frozen Yogurt,3.5 star rating,caliyogurt,,,$$
"Massage,Massage Therapy",5.0 star rating,oriental back rub,,,$$
"Bars,Italian",4.0 star rating,semplice,,,$$
"Mini Golf,American (New),Bars",4.0 star rating,american indoor karting,,,$$
Carpet Cleaning,5.0 star rating,jons dry cleaners,,,
"Nail Salons,Day Spas",4.0 star rating,aqua an urban spa,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,honey costmetics cart ,,,$$$
"Comedy Clubs,Performing Arts,Magicians",5.0 star rating,oasis place of events,,,$$
Nurseries & Gardening,4.5 star rating,gift barn,,,$$
"Women's Clothing,Shoe Stores,Men's Clothing",3.5 star rating,the runway mens wear,,,$$$$
"Boating,Tours",4.0 star rating,potomac river running,,,
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,sport seasons,,,$$
"Bakeries,Cafes,French",3.5 star rating,la baguette,,,$
Vietnamese,3.5 star rating,village blacksmith,,,$$
Cards & Stationery,5.0 star rating,paulas hallmark,,,$$
Churches,5.0 star rating,arts evangelica,,,
"Shoe Stores,Men's Clothing",4.5 star rating,glamour shoes,,,$$$
"Women's Clothing,Leather Goods,Accessories",4.0 star rating,marni,,,$$$$
"Hair Salons,Nail Salons",3.5 star rating,hollywood styles,,,$
Furniture Stores,2.5 star rating,la-z-boy furniture galleries,,,$$$
"Notaries,Shipping Centers",5.0 star rating,postal perfect,,,
Jewelry,,silver gallery,,,$
"Computers,Data Recovery",4.5 star rating,mac solutions plus,,,$$
"Burgers,Cocktail Bars",4.0 star rating,zoes kitchen,,,$$
"Men's Clothing,Women's Clothing,Children's Clothing",3.5 star rating,zara international,,,$$
"Nail Salons,Hair Removal",4.0 star rating,pro nails,,,$
Toy Stores,3.5 star rating,smart toys,,,$$
"American (New),Bars",3.5 star rating,ocho rios jerk,,,$$$
"Seafood,American (New)",4.0 star rating,al,,,$$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,carvel,,,$
"Body Shops,Auto Repair",5.0 star rating,aw,,,
Middle Schools & High Schools,4.0 star rating,ap,,,
Italian,3.5 star rating,fratellos,,,$$
Mexican,4.0 star rating,fresa,,,$
"Desserts,Bakeries",4.5 star rating,temptations chocolate factory,,,$$
"Southern,Soul Food",4.0 star rating,max ncheese,,,$$
Cards & Stationery,4.0 star rating,impress rubber stamps,,,$$
Candy Stores,4.5 star rating,galco gourmet coffee,,,$
"Sports Bars,Pubs,Burgers",3.0 star rating,i dont want to kiss a llama,,,$$
"Used, Vintage & Consignment,Thrift Stores",3.5 star rating,drew lewis,,,$
Jewelry,,jewelry lab,,,
Florists,4.5 star rating,periwinkles for her,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,lagniappe market,,,$
Office Equipment,,gift world,,,
"Men's Clothing,Women's Clothing,Accessories",3.5 star rating,jc penneys,,,$$
Pubs,2.5 star rating,oneill,,,
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,lee michaels jewelers,,,$$
"Event Photography,Session Photography",5.0 star rating,sports pics,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,v i p jewelers,,,$$$
"Seafood,Mexican",4.5 star rating,el chico mexican restaurant,,,$$
Performing Arts,4.5 star rating,play date of fayetteville,,,
"Seafood,Fish & Chips",4.0 star rating,zia threading,,,$$
"Local Flavor,Mass Media",2.5 star rating,mobile xpress,,,
Community Service/Non-Profit,4.5 star rating,goodwill truck,,,
Amusement Parks,4.0 star rating,jump for joy adventure island,,,
Shoe Stores,,naturino,,,
Day Spas,4.5 star rating,carines boutique,,,$$$
"Pubs,Sports Bars,American (Traditional)",4.0 star rating,mos irish pub ,,,$$
"Museums,Aquariums",4.0 star rating,blue leaf dance studio,,,
,,power plus power,,,
"Skin Care,Hair Removal,Day Spas",4.5 star rating,threading station,,,$$
Jewelry,,valley jewelers,,,
"Jewelry,Antiques",5.0 star rating,beverlys jewelers,,,$$$
"Chocolatiers & Shops,Candy Stores,Wholesale Stores",4.5 star rating,sunglass club,,,$$
Toy Stores,3.0 star rating,toy world,,,$$
"Spanish,Tapas Bars",4.0 star rating,flor de maria campos,,,$$$
Shoe Repair,4.0 star rating,fixery ,,,
"Department Stores,Discount Store",4.0 star rating,99 cent plus,,,$
Churches,4.5 star rating,christ pentacostal church,,,
,3.0 star rating,bellinghams,,,
"Shopping Centers,Toy Stores",3.0 star rating,yesstyle,,,$$
"Furniture Stores,Mattresses",4.5 star rating,american furniture,,,$$
"Hair Salons,Nail Salons,Skin Care",3.5 star rating,paris salon,,,$$
"Bars,Tobacco Shops",4.5 star rating,lost city cigar,,,$$
Steakhouses,4.0 star rating,alexanders steakhouse,,,$$$$
Medical Centers,3.0 star rating,optical dept - sears,,,
Bikes,4.5 star rating,steiner sports store,,,$$$
Maternity Wear,3.0 star rating,motherhood maternity otlt,,,$$$
"Massage,Acupuncture,Hair Removal",3.0 star rating,bamboo works chair massage,,,$
"Sushi Bars,Japanese,Asian Fusion",3.5 star rating,ozumo,,,$$$
"Burgers,American (New),Gastropubs",4.0 star rating,gourmet burgers*,,,$$
Steakhouses,3.0 star rating,midland mall family dental center,,,$$
"Local Services,Print Media",4.5 star rating,around town studios,,,
Chinese,2.5 star rating,express wok,,,$
Ice Cream & Frozen Yogurt,3.5 star rating,yogen fruz ,,,$
Day Spas,4.0 star rating,lifespa,,,$$$
"Hair Salons,Barbers",5.0 star rating,prestige barber shop,,,$$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,go wireless verizon ,,,$$$
Community Service/Non-Profit,4.0 star rating,summit cleaners,,,
Screen Printing/T-Shirt Printing,4.0 star rating,my tees,,,
Bikes,5.0 star rating,set-it-straight,,,$$
"Shoe Stores,Sports Wear",5.0 star rating,athlete shop,,,$$
"Latin American,Tapas Bars,Peruvian",4.0 star rating,latin chicks,,,$$
"Asian Fusion,Wine Bars,Sri Lankan",4.0 star rating,m penner,,,$$$
"Venues & Event Spaces,Dance Schools",4.0 star rating,ballroom dance studo,,,
"Hair Salons,Waxing,Skin Care",5.0 star rating,superstar barbershop and hair studio,,,$$$
