	77	new_id	old_id	mall	county	usps	geoid	INTPTLAT	INTPTLONG	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent	 accessories	beauty products	books and digital media	candles	cellular accessories	children's apparel	children's clothing	children's footwear	chocolates	clothing	clothing & shoes	coffee	consumer electronics	cookies	denim	department store	diamonds	disney	eyewear	fasion wholesale	footwear	furniture	girl's clothing	guest services	hair care	headwear	home furnishings	ice cream	jewelry	makeup	maternity clothing	mattress	men's clothing	men's gifts	nutritional supplements	perfume	personalized gifts	photography	plus size clothing	restaurant	shoes	skincare	sporting goods	sports apparel	sports clothing	stuffed animals	telecommunication	video games	women's clothing	women's handbags	women's jewelry	women's shoes
748	0	748	868	princeton shopping center	Mercer County	new jersey	34021	40.28250300000001	-74.703724	366513	143169	581601212	11217700	224.557	4.331	1.6	39.2	36.2	37.8	12.6	0.3	8.9	20.3	67.2	51.2	48.8	32.8	93.0	6.2	61.4	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
749	0	749	869	promenade at casa grande	Pinal County	arizona	4021	32.91891	-111.367257	375770	159222	13896869603	22331525	5365.611999999999	8.622	5.5	36.0	34.8	35.3	13.9	5.6	1.7	4.6	73.4	47.5	52.5	26.6	78.9	11.5	72.4	13.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0
750	0	750	870	promenade at howard hughes center	Los Angeles County	california	6037	34.196397999999995	-118.261862	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751	0	751	871	promenade on providence	Mecklenburg County	north carolina	37119	35.246862	-80.833832	919628	398510	1356745512	57153194	523.842	22.067	3.3	34.9	32.8	33.9	8.8	0.5	4.6	30.8	62.3	51.6	48.4	37.7	90.9	6.2	55.3	11.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
752	0	752	872	promenade on the peninsula	Los Angeles County	california	6037	34.196397999999995	-118.261862	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0
753	0	753	873	promenade temecula	Orange County	california	6059	33.675687	-117.777207	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	1.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	20.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	6.0	1.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	5.0	1.0	1.0	1.0
754	1	754	874	providence marketplace	Wilson County	tennessee	47189	36.148476	-86.29021	113993	45568	1478433235	32037460	570.826	12.37	1.9	40.0	38.5	39.3	12.2	0.3	1.1	6.4	75.6	51.0	49.0	24.4	93.4	1.5	88.9	8.4	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
755	1	755	875	providence place	Providence County	rhode island	44007	41.870488	-71.578242	626667	264835	1060604571	67737918	409.502	26.154	2.1	38.6	35.3	37.0	13.5	0.7	3.7	8.5	61.9	51.7	48.3	38.1	91.3	9.6	73.4	8.9	1.0	4.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	22.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	3.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	2.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	8.0	1.0	1.0	3.0
756	0	756	876	provo towne centre	Davis County	utah	49011	41.037045	-112.202123	306479	97570	773832198	868122919	298.778	335.184	1.6	30.0	28.4	29.2	8.2	0.5	1.8	1.2	81.5	49.8	50.2	18.5	95.9	3.2	90.0	6.5	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0
757	0	757	877	pueblo mall	Pueblo County	colorado	8101	38.170658	-104.489892	159063	69526	6179980907	30279808	2386.104	11.691	2.6	40.1	37.2	38.7	15.3	1.9	0.8	2.0	65.6	50.8	49.2	34.4	90.6	12.1	79.4	9.3	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0
758	1	758	878	puente hills	Orange County	california	6059	33.675687	-117.777207	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
759	0	759	879	quail springs mall	Oklahoma County	oklahoma	40109	35.554611	-97.409401	718633	319828	1835832315	24744702	708.819	9.554	2.4	35.7	33.0	34.3	12.0	3.5	3.0	15.4	62.4	51.1	48.9	37.6	89.9	8.1	64.6	11.4	0.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	6.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
760	0	760	880	quaker bridge mall	Mercer County	new jersey	34021	40.28250300000001	-74.703724	366513	143169	581601212	11217700	224.557	4.331	1.6	39.2	36.2	37.8	12.6	0.3	8.9	20.3	67.2	51.2	48.8	32.8	93.0	6.2	61.4	8.5	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	1.0	1.0	0.0
761	0	761	884	quincy mall	Adams County	illinois	17001	39.986052	-91.194961	67103	29842	2214963578	41793038	855.202	16.136	1.7	42.2	39.2	40.7	17.5	0.2	0.7	3.5	64.6	51.3	48.7	35.4	91.7	0.4	93.7	7.7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0
762	0	762	885	quintard mall	Calhoun County	alabama	1015	33.771706	-85.822513	118572	53289	1569189995	16624267	605.868	6.419	2.7	39.6	36.5	38.2	14.3	0.5	0.7	20.6	66.8	51.8	48.2	33.2	88.8	1.6	74.9	10.7	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
763	0	763	886	randolph mall	Randolph County	north carolina	37151	35.709915	-79.80621500000002	141752	61041	2026710821	17696116	782.5169999999998	6.832999999999998	2.0	40.4	38.6	39.5	14.1	0.7	1.0	5.8	71.2	50.7	49.3	28.8	90.7	5.3	85.5	11.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0
764	0	764	887	rapids mall	Grand County	colorado	8049	40.123289	-106.095876	14843	16061	4781971576	60250184	1846.33	23.263	8.8	41.4	41.0	41.2	10.2	0.5	0.8	0.4	61.3	46.6	53.4	38.7	40.3	3.1	93.5	21.7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
765	0	765	888	red cliffs mall	Washington County	utah	49053	37.262531	-113.4878	138115	57734	6284236933	9307859	2426.358	3.594	4.3	33.8	31.4	32.5	17.3	1.4	0.7	0.6	76.5	50.6	49.4	23.5	80.3	4.6	89.7	9.4	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
766	1	766	889	red mill commons/red mill walk	Virginia Beach city	virginia	51810	36.779322	-76.02402	437994	177879	644948896	643150238	249.016	248.322	2.1	36.7	33.1	34.9	10.6	0.4	6.1	19.6	69.1	51.0	49.0	30.9	92.8	2.0	67.7	7.4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
767	0	767	890	redmond town center	King County	washington	53033	47.493554	-121.832375	1931249	851261	5479291809	495471264	2115.5660000000007	191.303	2.6	37.9	36.3	37.1	10.9	0.8	14.6	6.2	58.5	50.2	49.8	41.5	92.7	3.9	68.7	7.4	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
768	0	768	891	regency mall	Racine County	wisconsin	55101	42.754075	-87.414676	195408	82164	861173331	1190399042	332.501	459.616	2.3	40.2	37.8	39.0	13.2	0.4	1.1	11.1	67.9	50.5	49.5	32.1	92.1	5.1	79.7	9.3	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0
769	0	769	892	regency square	Richmond city	virginia	51760	37.531399	-77.47600899999998	204214	98349	154894705	6880315	59.805	2.657	4.6	32.7	31.3	32.0	11.1	0.3	2.3	50.6	47.4	52.3	47.7	52.6	88.6	3.6	40.8	9.5	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
770	0	770	895	renaissance at colony park	Madison County	mississippi	28089	32.634370000000004	-90.03416	95203	38558	1850562626	70638762	714.5060000000002	27.274	2.0	36.9	34.5	35.8	10.4	0.2	2.1	38.2	70.5	52.1	47.9	29.5	92.9	1.6	57.0	6.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0
771	1	771	896	reston town center	New Hanover County	north carolina	37129	34.177465999999995	-77.871378	202667	101436	496071702	353971012	191.534	136.66899999999998	3.6	38.9	35.7	37.3	13.9	0.5	1.2	14.8	58.1	51.5	48.5	41.9	84.8	2.4	79.1	11.8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0
772	0	772	897	ridgedale center	Hennepin County	minnesota	27053	45.006064	-93.475185	1152425	509469	1433793826	137155436	553.591	52.956	2.1	36.9	34.9	35.9	11.4	0.9	6.2	11.8	57.3	50.9	49.1	42.7	93.4	3.4	74.4	7.6	0.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	19.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	7.0	1.0	0.0	1.0
773	0	773	898	ridgeview marketplace	Hennepin County	minnesota	27053	45.006064	-93.475185	1152425	509469	1433793826	137155436	553.591	52.956	2.1	36.9	34.9	35.9	11.4	0.9	6.2	11.8	57.3	50.9	49.1	42.7	93.4	3.4	74.4	7.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774	0	774	899	ridgmar mall	Tarrant County	texas	48439	32.772040000000004	-97.291291	1809034	714803	2236735560	100223390	863.6080000000002	38.696	2.0	34.3	32.4	33.4	8.9	0.7	4.7	14.9	69.2	51.0	49.0	30.8	91.9	10.0	66.6	11.7	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	15.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	0.0	1.0	1.0
775	0	775	900	richardson square mall	Dallas County	texas	48113	32.766987	-96.778424	2368139	943257	2256602704	96696353	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776	0	776	904	richmond square mall	Wayne County	indiana	18177	39.863091	-85.00673499999998	68917	31242	1040502885	6736566	401.74	2.6010000000000004	3.5	41.8	38.5	40.2	16.4	0.2	0.8	5.0	65.8	51.4	48.6	34.2	88.2	1.1	90.2	11.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
777	0	777	905	richmond town square	Geauga County	ohio	39055	41.499322	-81.173505	93389	36574	1036420180	21054534	400.164	8.129	2.1	44.1	42.2	43.3	15.5	0.1	0.6	1.3	74.9	50.8	49.2	25.1	93.7	0.3	96.9	8.2	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0
778	0	778	906	rimrock mall	Yellowstone County	montana	30111	45.936987	-108.276656	147972	63943	6820199333	40760707	2633.294000000001	15.738	1.4	39.4	37.1	38.3	14.1	4.0	0.6	0.6	63.2	51.1	48.9	36.8	94.9	1.2	90.7	6.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	6.0	0.0	1.0	1.0
779	0	779	907	rio west mall	Apache County	arizona	4001	35.385845	-109.493747	71518	32514	29001443825	54175788	11197.521	20.917	1.3	33.7	31.3	32.4	11.6	72.9	0.3	0.2	71.7	50.1	49.9	28.3	70.0	1.3	23.3	11.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
780	1	780	908	river city marketplace	Sussex County	virginia	51183	36.926645	-77.259732	12087	4696	1269664203	6755314	490.22	2.608	1.9	45.7	37.4	40.6	14.5	0.2	0.4	58.1	65.9	41.4	58.6	34.1	85.1	1.3	39.3	10.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
781	0	781	909	river crossing market place	Knox County	tennessee	47093	35.992726	-83.937721	432226	194949	1316271254	45715161	508.215	17.651	3.1	38.5	35.7	37.2	13.1	0.3	1.9	8.8	62.5	51.4	48.6	37.5	90.9	1.5	85.6	10.1	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	7.0	1.0	0.0	1.0
782	0	782	910	river hills mall	Blue Earth County	minnesota	27013	44.038225	-94.064071	64013	26202	1936906099	45969834	747.8439999999998	17.749000000000006	2.2	30.9	28.8	29.8	11.8	0.3	2.0	2.7	57.4	49.7	50.3	42.6	93.3	0.6	92.8	7.1	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0
783	0	783	911	river oaks center	Lake County	indiana	18089	41.472239	-87.374337	496005	208750	1292303671	330480308	498.961	127.599	2.3	38.8	35.9	37.4	13.3	0.3	1.2	25.9	67.8	51.7	48.3	32.2	90.1	5.8	64.4	9.8	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0
784	1	784	912	river park	Fresno County	california	6019	36.761006	-119.655019	930450	315531	15431126407	137815999	5957.991	53.21100000000001	2.4	31.6	29.8	30.6	10.0	1.7	9.6	5.3	74.1	50.0	50.0	25.9	91.7	23.3	55.4	7.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
785	0	785	913	river park square	Spokane County	washington	53063	47.620379	-117.404392	471221	201434	4568198649	43802705	1763.7910000000004	16.912	2.1	38.1	35.6	36.8	12.9	1.5	2.1	1.7	63.2	50.6	49.4	36.8	92.9	1.2	89.2	8.3	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0
786	0	786	914	river ridge mall	Lynchburg city	virginia	51680	37.399016	-79.195458	75568	31992	127239697	1344996	49.128	0.519	3.4	32.0	28.8	30.3	14.0	0.3	2.5	29.3	57.5	53.1	46.9	42.5	89.0	1.3	64.4	10.7	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0
787	0	787	915	river valley mall	Fairfield County	ohio	39045	39.752935	-82.628276	146156	58687	1306418559	10749604	504.411	4.15	2.2	39.3	36.8	38.2	12.4	0.2	1.1	6.0	73.4	50.4	49.6	26.6	92.5	0.6	90.2	8.5	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0
