,store,store_id
4801,mongolianthai,4801
4802,oriental massage,4802
4803,oriental vogue,4803
4804,pop ngo,4804
4805,pro sports,4805
4806,ragazzis,4806
4807,sakura express,4807
4808,skylark tailors,4808
4809,stuff n such,4809
4810,take a break,4810
4811,the cookie store,4811
4812,the spa by mitchells,4812
4813,time warner cable,4813
4814,treasure trove,4814
4815,us air force recruitment center,4815
4816,army recruit,4816
4817,us marines recruitment center,4817
4818,us navy recruitment center,4818
4819,xtreme jump,4819
4820,paris miki optical,4820
4821,annies gift corner,4821
4822,bar d western wear,4822
4823,bubble island,4823
4824,day by day calendar company,4824
4825,desert sun,4825
4826,fashinova,4826
4827,go the game store,4827
4828,hidden treasures auction house,4828
4829,childrens museum of skagit county,4829
4830,la herencia,4830
4831,lv nails,4831
4832,marcello cicchini colors,4832
4833,natural nail,4833
4834,perfect timing watch repair,4834
4835,silver box,4835
4836,skagit coin,4836
4837,sleep country,4837
4838,smart wireless,4838
4839,tokyo stop,4839
4840,whidbey coffee,4840
4841,celebrity tan,4841
4842,first independent bank,4842
4843,hot potn sushi,4843
4844,learning palace,4844
4845,nail garden,4845
4846,natural mart,4846
4847,pizanos pizza,4847
4848,quadrant homes,4848
4849,the carhartt store,4849
4850,yocream,4850
4851,zoom care,4851
4852,aveda fredrics institute,4852
4853,castleton alterations,4853
4854,cellular necessities,4854
4855,collectors den,4855
4856,englins fine footwear,4856
4857,fannie may candies,4857
4858,gold cobbler,4858
4859,gold pros,4859
4860,initials,4860
4861,inside scoop,4861
4862,invisibleshield,4862
4863,jazzy trend,4863
4864,louies tux shop,4864
4865,luca pizza,4865
4866,north american insights,4866
4867,perfect brow,4867
4868,rainbow of central in,4868
4869,shi by journeys,4869
4870,self storage,4870
4871,south bend chocolate,4871
4872,tgi fridays express cafe,4872
4873,the dakota watch company,4873
4874,universitees by t i s,4874
4875,aurora pharmacy,4875
4876,bass,4876
4877,cedar creek cinema,4877
4878,cellular central,4878
4879,djs speed zone,4879
4880,double diamond reality llc,4880
4881,dwellers,4881
4882,floral department,4882
4883,lilolwine maker shoppewinery,4883
4884,livewire fun center,4884
4885,mega pickn save,4885
4886,parties plus,4886
4887,playlearn,4887
4888,salon at cedar creek,4888
4889,the jim at cedar creek,4889
4890,thelmas bridal,4890
4891,vine and dine restaurant,4891
4892,peachwave frozen yogurt,4892
4893,bank of the west,4893
4894,century 16 theater,4894
4895,game trader,4895
4896,golf galaxy,4896
4897,hair m,4897
4898,hair masters,4898
4899,handstone massage,4899
4900,chiropracticrehab,4900
4901,ll hawaiian barbeque,4901
4902,mcgraths fish house,4902
4903,mcmenamins pub,4903
4904,new seasons,4904
4905,noskinny,4905
4906,pastini,4906
4907,powells books,4907
4908,rays watch shop,4908
4909,restore,4909
4910,small world surprise,4910
4911,sunflower beauty salon,4911
4912,sunset lanes,4912
4913,teasers top shop,4913
4914,the mac store,4914
4915,veggie grill,4915
4916,virginia garcia medical,4916
4917,waka sushi,4917
4918,winco foods,4918
4919,babieskids,4919
4920,bar b q house,4920
4921,bigstraw,4921
4922,centerpoint time,4922
4923,coquis dollar,4923
4924,dds discounts,4924
4925,dr pacheco tienda,4925
4926,dunia,4926
4927,fashion 101,4927
4928,fashion point,4928
4929,fernandez jewelry,4929
4930,freeway insurance service,4930
4931,fresenius medical center,4931
4932,hair image,4932
4933,hair mechaniks,4933
4934,chinese combo,4934
4935,indian spirit,4935
4936,inovacion hair salon,4936
4937,its greek to me,4937
4938,joyeria cinco de mayo,4938
4939,kidsland,4939
4940,las islas medical center,4940
4941,layla,4941
4942,lopez fine jewelrys,4942
4943,metro pcs wireless,4943
4944,moras western wear,4944
4945,muros jewelrys,4945
4946,oxnard prepaid wireless,4946
4947,photo galleria,4947
4948,princess nails,4948
4949,reynas gifts,4949
4950,royal family shoes,4950
4951,sense,4951
4952,sky dental,4952
4953,sneaker time,4953
4954,sports wear,4954
4955,superior grocers,4955
4956,torta la mancha,4956
4957,turningpoint wellness ctr,4957
4958,ventura county pub hlth,4958
4959,wireless store,4959
4960,world place,4960
4961,arnies,4961
4962,bargain books,4962
4963,basic communication,4963
4964,cj banks sizes 14up,4964
4965,debdeb plus,4965
4966,grand rapids brewing company,4966
4967,head 2 toe fashions,4967
4968,heidi christines hip salonday spa,4968
4969,cheris bridalaccessories,4969
4970,janies cookies,4970
4971,kims laundry,4971
4972,klumpps luggageleather repair,4972
4973,krispy kreme,4973
4974,labelle de beaute,4974
4975,ldo ladys designer,4975
4976,legends,4976
4977,macy nails,4977
4978,menards,4978
4979,michcon,4979
4980,millennium nails,4980
4981,modern skatesurf,4981
4982,modern skate park,4982
4983,pad thai,4983
4984,personalities,4984
4985,royal crepe,4985
4986,secretary of state,4986
4987,stedmans insurance,4987
4988,terris,4988
4989,el chico,4989
4990,romancing the stone,4990
4991,bancorp south,4991
4992,beautys boutique,4992
4993,blazen burrito,4993
4994,cell fashion,4994
4995,central mall customer service,4995
4996,deer camp,4996
4997,dial n style,4997
4998,diamond center,4998
4999,famous corn dog,4999
5000,genos,5000
5001,gordons jewelry,5001
5002,hamburger barn,5002
5003,her style,5003
5004,honeys handbagsmore,5004
5005,hotstuff dream shop,5005
5006,houndstooth clothing,5006
5007,jcpenney styling salon,5007
5008,kool smiles,5008
5009,malco trio theaters,5009
5010,marines,5010
5011,metal trends,5011
5012,nadias gyrosmore,5012
5013,navy,5013
5014,neighborhood news ii,5014
5015,parklane dental,5015
5016,pretty nails,5016
5017,pro-activee skin care,5017
5018,revelations,5018
5019,rogers jewelrys,5019
5020,solarex shades,5020
5021,sparks preferred medical care,5021
5022,spirit zone,5022
5023,star studios,5023
5024,sunglass shop,5024
5025,sweet bay coffee,5025
5026,toy rush,5026
5027,warrens shoes,5027
5028,what if creative,5028
5029,woodsman,5029
5030,silverball arcade,5030
5031,bealls,5031
5032,air force,5032
5033,air force reserves,5033
5034,airwear,5034
5035,brick house burgers,5035
5036,cc marketing,5036
5037,cs knives,5037
5038,convenience cornercafe,5038
5039,gold gallery,5039
5040,hickory farms christmas holiday only,5040
5041,hong kong express,5041
5042,italian delight,5042
5043,june bugs,5043
5044,motor sports training,5044
5045,ny shades,5045
5046,southern styles,5046
5047,venom clothing,5047
5048,firehouse subs,5048
5049,aw long john silvers,5049
5050,american indoor karting,5050
5051,americas best contacts,5051
5052,anthonysylvan pools,5052
5053,asian bistro,5053
5054,baby 2 teen furniture,5054
5055,baileys pubgrille,5055
5056,bassett furniture,5056
5057,bb gameworld,5057
5058,beckys hallmark,5058
5059,big screen store,5059
5060,bridges brick oven pizza,5060
5061,bubbles hair salon,5061
5062,cr carpetrugs,5062
5063,carrabbas italian grill,5063
5064,central park dental,5064
5065,countrywide loans,5065
5066,cracker barrel,5066
5067,dr syns acupuncture,5067
5068,emergency vet center,5068
5069,era real estate,5069
5070,facelogic,5070
5071,family dentistry,5071
5072,first citizens bank,5072
5073,fredericksburg househosp,5073
5074,funland,5074
5075,grace beauty supply,5075
5076,great china restaurant,5076
5077,guru indian restaurant,5077
5078,hearing aid services,5078
5079,home gallery,5079
5080,huntington learning ctr,5080
5081,cheeseburger in paradise,5081
5082,china jade,5082
5083,icare optometry,5083
5084,kitchenbath galleria,5084
5085,la weight loss,5085
5086,lamp factory,5086
5087,ledos pizza,5087
5088,lendmark financial svcs,5088
5089,liberty mutual,5089
5090,madison salon,5090
5091,merchants tire,5091
5092,minnieland daycare,5092
5093,nails 4 you,5093
5094,neibauer dental care,5094
5095,ntb tires,5095
5096,number one nails,5096
5097,once upon a child,5097
5098,pancho villa,5098
5099,paragon gymnastics,5099
5100,parcel plus,5100
5101,park barber shop,5101
5102,party makers,5102
5103,premium spabilliards,5103
5104,randstad,5104
5105,robs car wash,5105
5106,rockaway bedding,5106
5107,royal hair studio,5107
5108,rugs direct,5108
5109,ryans family steakhouse,5109
5110,samson realty llc,5110
5111,santa fe car care,5111
5112,scrapdoodles,5112
5113,shoppers foodpharmacy,5113
5114,sign a rama,5114
5115,smokey bones,5115
5116,south vietnam house,5116
5117,southland log homes,5117
5118,sportshealth,5118
5119,sunset thai,5119
5120,teach n stuff,5120
5121,tinas nails,5121
5122,titus diner,5122
5123,tropical smoothie,5123
5124,virginia commerce bank,5124
5125,virginia runner,5125
5126,wawa,5126
5127,10 store,5127
5128,accessories plus,5128
5129,apsara,5129
5130,beauty island,5130
5131,fragrance world,5131
5132,gift bazzaar,5132
5133,golden dream jewelrys,5133
5134,golden jewels,5134
5135,guysgals,5135
5136,head 2 head,5136
5137,hishers,5137
5138,changes,5138
5139,jerrys sub,5139
5140,jewelry center,5140
5141,jewelry spot,5141
5142,karibu books,5142
5143,kings hot dogs,5143
5144,la fragrance,5144
5145,magic glamour photography,5145
5146,maryland seafoodchicken,5146
5147,metropolitan coffee,5147
5148,mos accessories,5148
5149,nile framing,5149
5150,only nails,5150
5151,p a palace,5151
5152,personalized gifts,5152
5153,rainbow kids,5153
5154,shadow,5154
5155,styles,5155
5156,the shadow,5156
5157,ultimate collection,5157
5158,vip tailors,5158
5159,watch tune up,5159
5160,wireless nation,5160
5161,gharonda,5161
5162,gold plus,5162
5163,h h gregg appliances,5163
5164,legal nails,5164
5165,liberty tax,5165
5166,mt bank,5166
5167,pappas restsports bar,5167
5168,power gamer,5168
5169,salvo auto parts,5169
5170,silver place,5170
5171,tobacco etc,5171
5172,1st and goal sports collectibles,5172
5173,as jewelry,5173
5174,air too fly,5174
5175,asian rice bowl,5175
5176,beauty bar,5176
5177,bradleys book,5177
5178,break awayplay,5178
5179,cash in culture,5179
5180,cell exchange,5180
5181,century iii nails,5181
5182,century snackslottery,5182
5183,century travel,5183
5184,cold cow ice cream,5184
5185,community center,5185
5186,firstgoal sports collectibles,5186
5187,french fry factorygrill,5187
5188,gallery 21,5188
5189,geneboots candies,5189
5190,hometown sports,5190
5191,champs clearance,5191
5192,chinese massage,5192
5193,italian village pizza,5193
5194,js glass,5194
5195,jewelry planet,5195
5196,jewelsmore,5196
5197,justringz,5197
5198,la hacienda,5198
5199,mr jewelrys,5199
5200,manalive,5200
5201,mir airs,5201
5202,miro bungy,5202
5203,new dimension art and framing,5203
5204,new dimension comic,5204
5205,new york leatherfur,5205
5206,ny,5206
5207,operation troop appreciation,5207
5208,phillip pelusi phyto life salons,5208
5209,posh,5209
5210,pro-activeee,5210
5211,project prom,5211
5212,remo menswear,5212
5213,rgms nut house,5213
5214,sassys nail salonspa,5214
5215,savarino,5215
5216,silvergold,5216
5217,smoke wizard,5217
5218,steel city saloon,5218
5219,sweet spot creamery,5219
5220,chopsticks,5220
5221,beneash,5221
5222,cali nails,5222
5223,cosimos pizza,5223
5224,dr summerlindr guerra,5224
5225,eyemart,5225
5226,fiesta cabana,5226
5227,fletchers jewelrys,5227
5228,hat zone,5228
5229,image shots,5229
5230,luxury spasalon,5230
5231,n3l,5231
5232,philly roadhouse,5232
5233,physicians imagingvein care clinic,5233
5234,pro image sports,5234
5235,spasso cafe,5235
5236,techsmart,5236
5237,waltz,5237
5238,carson pirie scott,5238
5239,colts pro shop,5239
5240,einstein brothers bagels,5240
5241,eyes by india,5241
5242,gillani perfumes,5242
5243,glowgolf,5243
5244,go fish clothingjewelryy,5244
5245,harryizzys,5245
5246,nicks cafe,5246
5247,palomino euro bistro,5247
5248,united artists theater,5248
5249,weber grill,5249
5250,911 driving school,5250
5251,ab accessories iii,5251
5252,all natural,5252
5253,beauty line,5253
5254,best friend of charleston railway museum,5254
5255,citadel express,5255
5256,corrados pizza,5256
5257,first cellular,5257
5258,fun wear,5258
5259,gold valley,5259
5260,charleston area model railroad association,5260
5261,charleston bead company,5261
5262,chucktown chicks,5262
5263,in style suits,5263
5264,jump for joy,5264
5265,king street grille,5265
5266,mystic fragrances,5266
5267,oxford perfume,5267
5268,palmetto moon,5268
5269,phlayva cut,5269
5270,princess,5270
5271,sesame burgers and beer,5271
5272,sixteen seventy,5272
5273,the greek house,5273
5274,wholly cow,5274
5275,xclusive closet,5275
5276,asana integrated medical,5276
5277,blissful yoga,5277
5278,canyon physical therapy,5278
5279,center for venous disease,5279
5280,dallas steele d d s,5280
5281,desert swirl frzn yogurt,5281
5282,family eyecare,5282
5283,glendale insurance,5283
5284,hardsale communications,5284
5285,haute c boutique,5285
5286,indulgence,5286
5287,next coffee company,5287
5288,rubys diner,5288
5289,stein chiropractic,5289
5290,under armour,5290
5291,varo men s boutique,5291
5292,vivaldi salon suites,5292
5293,zendejas american grill,5293
5294,zethina cosmetics,5294
5295,amegy bank,5295
5296,bistro alex,5296
5297,bistro bar,5297
5298,cyclone anayas,5298
5299,eddie vs prime seafood,5299
5300,elaine turner,5300
5301,eye couture,5301
5302,floramuse,5302
5303,hotel sorella,5303
5304,hotel sorella confer cntr,5304
5305,houston motor club,5305
5306,houston texans grille,5306
5307,life time athletic,5307
5308,lifecafe,5308
5309,lifespa,5309
5310,lmd boutique,5310
5311,monnalisa bar,5311
5312,norris conference center,5312
5313,olivevine,5313
5314,paul carter jewels,5314
5315,ra sushi,5315
5316,ruggles green,5316
5317,sculptures by design,5317
5318,straits restaurant,5318
5319,sweet,5319
5320,the tasting room,5320
5321,nautica,5321
5322,balihanesleggs,5322
5323,banister shoes,5323
5324,bank of boston,5324
5325,cambridge soundworks,5325
5326,coloursscents,5326
5327,common cardsgifts,5327
5328,converse factory,5328
5329,cosmetics plus,5329
5330,country candles,5330
5331,damons,5331
5332,dansk,5332
5333,erdos cashmere,5333
5334,esprit,5334
5335,foothills theater,5335
5336,g h bass,5336
5337,geoffrey beene,5337
5338,jb scoops,5338
5339,joandavid,5339
5340,jockey,5340
5341,jones new york,5341
5342,kb toy,5342
5343,london fog,5343
5344,lunt silversmiths,5344
5345,maidenform,5345
5346,media play,5346
5347,mikasa factory store,5347
5348,miltons,5348
5349,nineties nails,5349
5350,overland trading,5350
5351,pa company,5351
5352,polo,5352
5353,royal doulton,5353
5354,sharfmans,5354
5355,starter,5355
5356,steilmann,5356
5357,sunglass source,5357
5358,tahari,5358
5359,the different twist,5359
5360,toyama,5360
5361,travel 2000,5361
5362,waterlily cafe,5362
5363,weintraubs,5363
5364,westport woman,5364
5365,westport ltd,5365
5366,youngs travel,5366
5367,marks hallmark,5367
5368,activate cellular,5368
5369,all american ice cream ygrt,5369
5370,america beautiful dreamer,5370
5371,bella fashions,5371
5372,body gear,5372
5373,braganza tea,5373
5374,classic collections,5374
5375,clear internet,5375
5376,emporio bridalformal,5376
5377,excalibur cutlery,5377
5378,fast fix jewelryy,5378
5379,fresh rain bodybath,5379
5380,gentle dental,5380
5381,gifts from afar,5381
5382,iris impressions,5382
5383,joe kassab custom jewelry,5383
5384,joseph k wedding rings,5384
5385,kitchen kaboodle,5385
5386,made in oregon,5386
5387,my pillow pets,5387
5388,no skinny,5388
5389,phagans school of hair,5389
5390,racha thai cuisine,5390
5391,ram restaurantbrewery,5391
5392,sharp shades,5392
5393,shoppers express,5393
5394,smokein,5394
5395,swirl,5395
5396,the hannah society,5396
5397,town center shoe repair,5397
5398,trend shoes,5398
5399,unique imports,5399
5400,univ of oregon store,5400
5401,urban manifesto,5401
5402,xtreme toys and hobby,5402
5403,arleys french bakery cafe,5403
5404,automobile club of s ca,5404
5405,being fit fitness center,5405
5406,bombay coast,5406
5407,california banktrust,5407
5408,clairemont sportscards,5408
5409,cucina italiana,5409
5410,dennys,5410
5411,extreme pizza,5411
5412,foot solutions,5412
5413,ginos wide shoesrepair,5413
5414,hair with flair,5414
5415,hema srinivasan dds,5415
5416,home fabrics,5416
5417,jack in the box,5417
5418,lifetime animal care,5418
5419,lightin jack bar b que,5419
5420,mission federal credit,5420
5421,new cingular wireless,5421
5422,reading cinema,5422
5423,regan recycling,5423
5424,roccos hair design,5424
5425,san diego county c u,5425
5426,senor pancho grill,5426
5427,sew pros,5427
5428,shoe locker,5428
5429,skybox sports grill,5429
5430,sushiman,5430
5431,syner chi day spa,5431
5432,town square dentistry,5432
5433,troys restaurant,5433
5434,kona grill,5434
5435,ah collection,5435
5436,american heritage,5436
5437,bachrach,5437
5438,bella pizzeria,5438
5439,carmel community playhouse,5439
5440,classic cleaners,5440
5441,clay terrace,5441
5442,davidmary day spa,5442
5443,express menexpress,5443
5444,glace nail salon,5444
5445,house of martial arts,5445
5446,chacha com,5446
5447,chelseas,5447
5448,jem jewellers,5448
