category,rate,name,address,url,price_range
Appliances & Repair,4.0 star rating,a-1 vacuum solutions,,,
"American (New),Lounges",3.0 star rating,fw school district,,,$$$
Women's Clothing,,michael stars,,,
Bookstores,4.5 star rating,judith lees,,,$
Pizza,4.0 star rating,americas incredible pizza,,,$$
Amusement Parks,3.5 star rating,shady world,,,
"Beer, Wine & Spirits",4.0 star rating,ny discount center,,,$$
"Oral Surgeons,General Dentistry",4.5 star rating,kessler eye care,,,
Shoe Stores,3.5 star rating,foot lock,,,$$
"Drugstores,Notaries",,super silver,,,
Belgian,4.0 star rating,flying dove,,,$$
"Men's Clothing,Women's Clothing",3.5 star rating,american eagle money center,,,$$$
Libraries,4.5 star rating,armed forces recruiting air force ,,,
"Videos & Video Game Rental,Comic Books",5.0 star rating,timezone,,,$$
Performing Arts,,studio strut,,,
"Accessories,Swimwear",,swim n sport,,,
"Jewelry,Bridal",4.5 star rating,benchmark jewelers,,,
Banks & Credit Unions,,dollar bank,,,
Jewelry,5.0 star rating,prince of jewelers,,,$$
Bridal,4.5 star rating,lindas couture,,,$$$$
"Japanese,Sushi Bars",3.5 star rating,shogi hibachi grill,,,$$
Cards & Stationery,4.5 star rating,holiday hallmark,,,$$
"Rugs,Gift Shops",4.0 star rating,himalayan arts,,,$$
,,finders keepers,,,
Bowling,3.5 star rating,bronco shop,,,
"American (Traditional),Sandwiches",4.0 star rating,roll,,,$
Parks,4.5 star rating,family restrooms,,,
"Accessories,Women's Clothing,Lingerie",4.0 star rating,palm avenue,,,$$
"Comfort Food,Lounges,Breakfast & Brunch",3.5 star rating,hip hop heaven,,,$$
Sushi Bars,4.0 star rating,sake japan steak house,,,$$$
"Electronics Repair,Mobile Phone Repair",4.0 star rating,lend me an ear,,,
Chocolatiers & Shops,3.5 star rating,hawaiian collection,,,$$
"Electronics,Wholesale Stores",,kr electronics,,,
General Dentistry,,kitson,,,
Shopping Centers,2.5 star rating,town center mall office,,,$$
Bakeries,5.0 star rating,edos,,,$$
Shoe Stores,3.5 star rating,designer shoe ,,,$$
"Museums,Venues & Event Spaces,Cinema",4.0 star rating,bouncy land,,,
Lingerie,2.5 star rating,victoria’s secret,,,$$
Shoe Stores,,designer shoes,,,
Diners,3.5 star rating,5diner,,,$
"American (Traditional),Diners",4.0 star rating,jewel city diner,,,$$
"Day Spas,Hair Salons",5.0 star rating,fresh salon,,,$$
Toy Stores,3.5 star rating,disney store,,,$$
Coffee & Tea,4.0 star rating,cha for the finest,,,$
Furniture Stores,3.5 star rating,murano glass jewelry cart ,,,$$$$
Pediatric Dentists,4.0 star rating,all about children,,,
Zoos,4.0 star rating,pet menagerie,,,
Sewing & Alterations,4.0 star rating,reflections embroidery,,,
Toy Stores,4.5 star rating,cool toys,,,$$$
Italian,4.0 star rating,davanzos pizza,,,$$$
Florists,5.0 star rating,orient gifts,,,$$$
"Paddleboarding,Yoga",,sportsmans trail,,,
Cosmetic Dentists,4.0 star rating,bleach brite,,,
"Men's Clothing,Women's Clothing",3.0 star rating,gen x clothing,,,$$
Professional Services,1.0 star rating,jc penney-portrait studio,,,
"Makeup Artists,Skin Care,Cosmetics & Beauty Supply",5.0 star rating,dazzle me,,,$
Sports Wear,3.5 star rating,mc sporting goods,,,$$
,,hi-fashion,,,
Flea Markets,4.0 star rating,record alley,,,$$$
"Skin Care,Cosmetics & Beauty Supply",4.5 star rating,cosmetics,,,$$$
Venues & Event Spaces,3.0 star rating,the sports zone,,,
"Bakeries,Breakfast & Brunch,Burgers",3.5 star rating,choice,,,$$
"Argentine,Latin American",4.0 star rating,latin snacks,,,$$
Bridal,4.0 star rating,celebrity tuxedos,,,$$
"Dry Cleaning & Laundry,Sewing & Alterations",,mib cleaners,,,
Cards & Stationery,4.5 star rating,personalizing you,,,$$
"Steakhouses,Salad,American (New)",4.0 star rating,kiss steakhouse,,,$$$$
,,pick of the litter,,,
"Latin American,Peruvian",4.0 star rating,just casual ii,,,$$
Barbers,,the ultimate barber shop,,,
Cinema,3.5 star rating,tower city cinemas,,,
"Kitchen & Bath,Furniture Stores,Mattresses",2.5 star rating,lendmark financial svcs ,,,$$
"Photography Stores & Services,Video/Film Production",5.0 star rating,moment photoshop,,,$$
"Day Spas,Skin Care",4.0 star rating,facelogic,,,$$
"Women's Clothing,Accessories",4.0 star rating,funky fashion,,,$$
Party & Event Planning,5.0 star rating,dreammakers,,,
Shoe Repair,4.5 star rating,rainbow belts,,,
,,jays perfume,,,
"Thrift Stores,Art Supplies,Furniture Stores",4.5 star rating,queens beads,,,$
"Video/Film Production,Wedding Planning,Photographers",4.0 star rating,lindas photography,,,
,,5 7 9,,,
"Grocery,Ethnic Food",4.5 star rating,marion street gallery,,,$$
"Jewelry,Tattoo,Piercing",4.5 star rating,miracle ear - sears,,,$$$
"Bookstores,Cafes",4.5 star rating,metro com wireless ,,,$
"Specialty Food,Grocery",,fresh market,,,
"Mexican,Breakfast & Brunch",3.5 star rating,stacys hallmark,,,$$
"Music Venues,Dance Clubs,Bars",2.5 star rating,jds cosmetics essentials,,,$$
"Elementary Schools,Middle Schools & High Schools,Preschools",5.0 star rating,lifelong learning center,,,
Nail Salons,3.0 star rating,citi nails,,,$
"Thrift Stores,Art Supplies,Furniture Stores",4.5 star rating,movie shop,,,$
"Optometrists,Eyewear & Opticians",4.0 star rating,spec appeal,,,$$$
Jewelry,2.5 star rating,michael hill jeweler,,,$$$
Department Stores,3.0 star rating,barneys co-op,,,$$$
Tax Services,4.0 star rating,jackson hewitt tax,,,
"Accessories,Women's Clothing",4.0 star rating,guess accessories,,,$$
,,southern star,,,
"Tobacco Shops,Bars",4.0 star rating,iceberg diamonds,,,$$$
"Mobile Phones,Electronics Repair,IT Services & Computer Repair",4.0 star rating,all about cellular,,,$$
"Urgent Care,Medical Centers,Pediatricians",3.0 star rating,memorial hospitals assc,,,
"Coffee & Tea,Bookstores",4.5 star rating,ancient horizons,,,$$
"Printing Services,Print Media,Screen Printing/T-Shirt Printing",2.0 star rating,t-shirt plus,,,
Barbers,5.0 star rating,xtreme,,,$
,1.0 star rating,sears home improvement,,,
,,metropcs wireless,,,
"Men's Clothing,Women's Clothing,Accessories",3.5 star rating,levis store,,,$$
"Women's Clothing,Jewelry,Leather Goods",4.0 star rating,t shirt unlimited,,,$$$
,,dollar galaxy,,,
Jewelry,5.0 star rating,kenz jewelry,,,$$
,1.0 star rating,reg,,,
Building Supplies,5.0 star rating,made to fit,,,
Toy Stores,4.5 star rating,karens toys,,,$$$
"Diners,American (Traditional)",3.0 star rating,barons menswear,,,$$
"Cajun/Creole,Cocktail Bars,Breakfast & Brunch,Yelp Events",4.0 star rating,the burning sands masonic,,,$$
Cosmetics & Beauty Supply,4.0 star rating,maui creations,,,$$
Women's Clothing,4.0 star rating,uncommon scents,,,$$$
"Grocery,Health Markets",3.5 star rating,luna blue yogurt,,,$
Landmarks & Historical Buildings,3.5 star rating,armed forces recruiting army ,,,
Car Rental,2.5 star rating,hertz car rental,,,
"American (New),Breakfast & Brunch,Cafes",3.0 star rating,pavilions,,,$$
Barbers,5.0 star rating,people barbers,,,$
"Pizza,American (Traditional),Gluten-Free",3.0 star rating,wowza concepts,,,$$
"French,Wine Bars,Cocktail Bars",4.5 star rating,fleur de jardin,,,$$$$
Bikes,4.5 star rating,landmark custom tailors,,,$$
"Indian,Buffets",4.0 star rating,panda garden buffet,,,$$
,,choice fashion,,,
"Toy Stores,Community Service/Non-Profit",4.5 star rating,glass cage sports,,,$$
Mexican,4.0 star rating,las margaritas,,,$
"Mobile Phone Repair,Data Recovery,Electronics Repair",4.5 star rating,quick fix tech repair the internet place ,,,
Hair Salons,3.0 star rating,ldo-ladys designer ,,,$$
Wineries,4.0 star rating,brunt ,,,$
"Print Media,Printing Services",5.0 star rating,pressing events,,,
American (New),4.0 star rating,the olde farmstead,,,$$
"Delis,Japanese",3.0 star rating,delish,,,$
Hair Salons,4.0 star rating,brow line,,,$$
Art Schools,5.0 star rating,blue cliff college,,,
Bookstores,,book gallery,,,
,1.0 star rating,watchn jewelry ,,,
Coffee & Tea,4.5 star rating,lowcal hats,,,$$
,,bed sheet closeout,,,
,,ambica foods,,,
Apartments,2.0 star rating,the terraces apartments,,,
,,pretty woman,,,
,,designer suit factory,,,
,,cyberstar,,,
Coffee & Tea,3.5 star rating,teavana,,,$$
,,razz-matazz,,,
Cosmetics & Beauty Supply,3.0 star rating,jini beauty supply,,,$$
"Auto Repair,Body Shops",4.5 star rating,smoke anywhere us,,,
"Street Vendors,Chocolatiers & Shops",4.5 star rating,pops corn,,,$
Hotels,3.5 star rating,shielas hairloom,,,$$
"Desserts,Juice Bars & Smoothies,Ice Cream & Frozen Yogurt",3.5 star rating,mango,,,$
"Printing Services,Shipping Centers",4.0 star rating,sandbox,,,
Cinema,3.5 star rating,regal cinema crystal river mall 9,,,
Psychics & Astrologers,4.0 star rating,mystic visions,,,
Mexican,3.0 star rating,blue moon,,,$$
"Steakhouses,Salad,American (New)",4.0 star rating,vans by coastal edge,,,$$$$
"Art Galleries,Jewelry,Art Schools",4.5 star rating,sterling gallery,,,$$
"Newspapers & Magazines,Day Spas",,cosmo day spa,,,
Shopping Centers,2.5 star rating,tucson toys,,,$$
"Accessories,Women's Clothing",,love notes,,,
"Movers,Self Storage,Home & Garden",3.0 star rating,wnts-northern television,,,$$$
Real Estate Agents,4.5 star rating,realty group,,,
"Southern,Barbeque,Breakfast & Brunch,Barbers",4.0 star rating,comedy cuts for kids,,,$$
Limos,,miltons,,,
"Shoe Stores,Cosmetics & Beauty Supply,Children's Clothing",3.5 star rating,men mommy to be,,,$$
,,new york shades,,,
,,catamount store,,,
Hair Salons,5.0 star rating,pony village beauty salon,,,$$
"Hair Salons,Art Galleries",3.0 star rating,claires boutique lower level ,,,$$
"Greek,Mediterranean",4.0 star rating,little athens gyros,,,$$
Cards & Stationery,3.5 star rating,normans hallmark,,,$$
"Bakeries,Coffee & Tea,Breakfast & Brunch",4.5 star rating,bakers crust cafe,,,$
,,mamma   che buono!,,,
"Gyms,Boxing,Sports Clubs",4.5 star rating,club one at santana row,,,
"Italian,American (Traditional)",4.0 star rating,meatballz italian deli,,,$$
"Arcades,Videos & Video Game Rental",5.0 star rating,game zone,,,$$
Sewing & Alterations,,joes tailor shop,,,
"Bridal,Jewelry,Home Decor",3.5 star rating,jewel gallery by macys,,,$$$$
"Antiques,Jewelry,Home Decor",4.0 star rating,fashion metals,,,$$$
Hair Salons,4.0 star rating,naturally salonspa,,,$$
Landmarks & Historical Buildings,3.5 star rating,armed services recruiting - marines,,,
"Accessories,Hats",5.0 star rating,west coast fashions,,,$$
"Steakhouses,Salad,American (New)",4.0 star rating,liberty tavern hilton ,,,$$$$
Massage,,relax zone,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,honey bear postal express,,,$$$
"Shoe Stores,Cosmetics & Beauty Supply,Children's Clothing",3.5 star rating,yes kids,,,$$
Banks & Credit Unions,3.5 star rating,members 1st credit union,,,
"Women's Clothing,Men's Clothing,Accessories",3.0 star rating,its fashion metro,,,$$
"Mobile Phones,Electronics,Internet Service Providers",2.0 star rating,sprint- kiosk,,,$$$
"General Dentistry,Oral Surgeons,Pediatric Dentists",4.5 star rating,hamilton town dentistry,,,
"Mexican,French",4.0 star rating,baja bistro,,,$$
Hair Salons,4.5 star rating,golden razor stylists,,,$$
Hotels,4.0 star rating,springhill suites,,,$$
Shoe Stores,,the wild pair,,,
Pizza,3.5 star rating,da leo,,,$
"Women's Clothing,Men's Clothing,Home Decor",3.0 star rating,shirt creek,,,$$
"Financial Advising,Tax Services,Accountants",5.0 star rating,tsf financial,,,
"Lounges,American (Traditional)",4.0 star rating,rumors lounge,,,$$
"Men's Clothing,Women's Clothing,Children's Clothing",4.0 star rating,true religion,,,$$$
"Tours,Public Transportation",4.0 star rating,new york water taxi,,,
Women's Clothing,4.0 star rating,envy collections,,,$$$
"Donuts,Coffee & Tea,Bakeries",4.5 star rating,mr malasadas,,,$$
Art Supplies,3.5 star rating,crayola store,,,$$
"Breakfast & Brunch,Greek",4.5 star rating,cozy cottage,,,$
"Sushi Bars,Japanese",4.5 star rating,sushi holic,,,$$$$
"Toy Stores,Children's Clothing",1.5 star rating,egyptian cotton,,,$$$
Department Stores,3.0 star rating,new balance 3 021 sq ft  ,,,$$
,,gathering place,,,
,,gold collection,,,
"Fast Food,Burgers",3.0 star rating,sonic drive in,,,$
"Nail Salons,Cosmetics & Beauty Supply",4.0 star rating,premiere nail club,,,$$
"Delis,Sandwiches",,tower deli,,,
"Day Spas,Massage,Skin Care",3.5 star rating,lany fashions,,,$$$
"Home Decor,Antiques,Furniture Stores",4.5 star rating,seasonal living,,,$$$
"Steakhouses,American (New)",3.5 star rating,mignon,,,$$$
Mobile Phones,,wireless city,,,
"Bakeries,Desserts,French",4.0 star rating,place vendome s beach,,,$$
Fabric Stores,3.5 star rating,loro piana,,,$$$$
Hair Salons,3.5 star rating,splash salonspa,,,$$
"Ice Cream & Frozen Yogurt,Thai",4.0 star rating,bright house networks - new location!,,,$$
"Home Cleaning,Carpet Cleaning",5.0 star rating,on care,,,
Hair Salons,4.0 star rating,cutting edge,,,$$
"Printing Services,Marketing,Advertising",,digital direct,,,
"Department Stores,Men's Clothing,Women's Clothing",2.5 star rating,kitchen collection inc ,,,$$
Hotels,4.0 star rating,cinderella carriages,,,$$$
Shopping Centers,2.5 star rating,perfume x,,,$$
"Mobile Phones,Mobile Phone Repair",3.0 star rating,cellairis,,,$$
Accessories,4.5 star rating,dressbarn,,,$$$
Internal Medicine,4.0 star rating,shaws,,,
"Uniforms,Wholesale Stores,Fashion",,all uniform wear,,,
"Screen Printing/T-Shirt Printing,Graphic Design,Screen Printing",5.0 star rating,embroid it,,,
,,barbeques galore,,,
Sandwiches,,bains deli,,,
,,dead sea spa,,,
Grocery,3.5 star rating,foodland supermarkets,,,$$
"Skin Care,Nutritionists",5.0 star rating,radiant life,,,$$$
"Sports Bars,American (Traditional),Burgers",4.5 star rating,shakers restaurant,,,$$
"Fabric Stores,Hobby Shops",4.0 star rating,character box,,,$$
Lingerie,4.5 star rating,top drawer lingerie,,,$$$
,,the territory ahead,,,
"Latin American,Cuban",4.0 star rating,casa rica restaurante,,,$$
,,proactive,,,
"Fabric Stores,Hobby Shops",3.5 star rating,costumes galore,,,$
Women's Clothing,5.0 star rating,houndstooth clothing,,,$$
Jewelry,,jewelz,,,
Jewelry,5.0 star rating,dons jewelers,,,$$
Dry Cleaning & Laundry,2.5 star rating,kids authentic apparel,,,$$
Jewelry,,jewels,,,
"Cards & Stationery,Toy Stores,Home Decor",4.0 star rating,santa set,,,$$
Videos & Video Game Rental,,mind games,,,
Jewelry,1.0 star rating,jb robinson jewelers,,,
"Jewelry,Jewelry Repair,Watches",5.0 star rating,venzio jewelers,,,$$
"Shoe Stores,Shoe Repair",5.0 star rating,shoe fitters,,,$$$
Tattoo,5.0 star rating,legendary ink,,,$$
Pizza,3.0 star rating,grimaldis pizzeria,,,$$
"Hair Removal,Day Spas",4.0 star rating,mall spa ii,,,$
Train Stations,4.5 star rating,at ease of newport beach,,,
Banks & Credit Unions,2.5 star rating,circle bank,,,
"Performing Arts,Dance Studios",,debbie allen dance acdmy ,,,
Jewelry,4.5 star rating,taylors jewelers,,,$$
,,excelsior fashion,,,
Baby Gear & Furniture,3.5 star rating,amber furniture,,,$$$
Mobile Phones,1.0 star rating,simply wireless: sprint,,,
Hair Salons,4.0 star rating,styln impressions,,,$$
"Event Photography,Session Photography",5.0 star rating,precious moments photography,,,
"Latin American,Spanish",3.5 star rating,su casa,,,$$
"Drugstores,Herbs & Spices",4.5 star rating,jj wells,,,$$
Diners,3.0 star rating,park cafe,,,$$
Banks & Credit Unions,,liberty bank,,,
Photography Stores & Services,,gateway news,,,
"Furniture Stores,Interior Design,Furniture Reupholstery",5.0 star rating,by the room furniture,,,$$$
"Mediterranean,Greek",4.0 star rating,mediterranean ave ,,,$$
Chinese,3.0 star rating,china gourmet,,,$
Cards & Stationery,3.5 star rating,gift emporium,,,$$$
"Cajun/Creole,Cocktail Bars,Breakfast & Brunch,Yelp Events",4.0 star rating,ace south beach hard good,,,$$
"Car Stereo Installation,Auto Glass Services,Auto Customization",5.0 star rating,sound shop,,,
Professional Sports Teams,4.0 star rating,the redskins store,,,
Barbers,,american hair,,,
Sewing & Alterations,4.5 star rating,mrs hem alterations,,,
"Real Estate Agents,Apartments",4.5 star rating,where you find it,,,
Food Trucks,3.5 star rating,la mexicana,,,$
"Used, Vintage & Consignment",2.5 star rating,all shoes $9 99,,,$$
"Cajun/Creole,Cocktail Bars,Breakfast & Brunch,Yelp Events",4.0 star rating,jazz: a louisiana kitchen,,,$$
Zoos,4.0 star rating,safari animal collection,,,
Jewelry,,diamond creations,,,
Shopping Centers,2.5 star rating,piercing pagoda upper level,,,$$
Indian,3.0 star rating,bombay wala,,,$$
Shopping Centers,3.5 star rating,payless shoe source food court ,,,$$
"Seafood,Lounges,American (New)",3.5 star rating,my alabaster box,,,$$$
Shoe Stores,3.5 star rating,trends shoes,,,$$$
Antiques,,tickled pink,,,
Auto Glass Services,2.0 star rating,solarex shades,,,
"Festivals,Farmers Market",3.5 star rating,the fair,,,$$
"Accessories,Men's Clothing,Women's Clothing",3.0 star rating,lex jewelry,,,$$
Ice Cream & Frozen Yogurt,,brusters ice cream,,,
,,the diamond factory,,,
"American (Traditional),Sports Bars,Burgers",2.0 star rating,greene turtle sport grill,,,$$
"Bars,American (Traditional)",4.0 star rating,aurora police mini station,,,$$
,3.0 star rating,sports den,,,
Botanical Gardens,4.5 star rating,sour apple gallery,,,
Coffee & Tea,3.5 star rating,teavana ,,,$$
Mobile Phones,,cellular one,,,
Eyewear & Opticians,4.0 star rating,sunglass hut ,,,$$$
"Music Venues,Venues & Event Spaces",4.0 star rating,leroys board shop,,,$$
Electronics,4.0 star rating,the bose store,,,$$$
"Home & Garden,Local Flavor,Jewelry",5.0 star rating,bodega shoppe,,,$$
Eyewear & Opticians,4.0 star rating,sunglass hut ,,,$$$
Coffee & Tea,3.5 star rating,teavana*,,,$$
Coffee & Tea,4.0 star rating,chos flowers,,,$
Web Design,,mobile solutiions,,,
"Coffee & Tea,French",4.0 star rating,andys grill,,,$
,,blue code,,,
Mobile Phones,2.0 star rating,wireless 4 u t-mobile ,,,$$
"Outdoor Gear,Sports Wear",5.0 star rating,sunski sports,,,$$
Veterinarians,3.5 star rating,p v medical associates,,,
Candy Stores,,candy heaven,,,
"Seafood,Southern,Cajun/Creole",3.5 star rating,bubba gump shimp ,,,$$
Jewelry,2.5 star rating,jk jewelers,,,$$$
American (New),,romanos macoroni grill,,,
Jewelry,5.0 star rating,helzberg jewelers,,,$$
"Hair Stylists,Day Spas",5.0 star rating,in style salon,,,$$$$
"Gyms,Sports Wear,Day Spas",3.5 star rating,cadence bank,,,$$$
Hair Salons,4.0 star rating,sears hair studio,,,$$
Shoe Stores,,urban kicks,,,
Jewelry,5.0 star rating,michael anthony jewelers,,,
Hair Salons,5.0 star rating,sisters salon,,,
"Mobile Phone Repair,Mobile Phones",4.5 star rating,sprint mobile now ,,,
"Department Stores,Men's Clothing,Women's Clothing",2.5 star rating,the salon at macy*s,,,$$
"Women's Clothing,Home Decor",4.0 star rating,anthropologie,,,$$$
"Optometrists,Eyewear & Opticians",5.0 star rating,pearle vision express,,,$$
"Used, Vintage & Consignment,Women's Clothing,Accessories",4.5 star rating,joanns boutique,,,$$
Property Management,1.5 star rating,xavier dean,,,
"Vegetarian,Vegan,Gluten-Free",4.5 star rating,green tea daily,,,$
Bookstores,4.5 star rating,alameda towne cleaners and alterations,,,$
Hair Salons,4.0 star rating,blades hair design,,,$$
"Trainers,Weight Loss Centers",,ces bridal,,,
"Beaches,Parks",4.0 star rating,belmar info center,,,
Nail Salons,3.5 star rating,angel nails,,,$$
Shopping Centers,2.5 star rating,sunglass hut kiosk,,,$$
Veterinarians,4.5 star rating,banfield veterinary clinic,,,
Musical Instruments & Teachers,5.0 star rating,factory connections,,,$$
