category,rate,name,address,url,price_range
"Wedding Planning,Venues & Event Spaces",5.0 star rating,bungalows,,,
"Japanese,Vegetarian,Vegan",4.0 star rating,taka grille,,,$$
"Parks,Local Flavor",4.5 star rating,traffic - los angeles,,,
"Nail Salons,Waxing",5.0 star rating,bella rouge,,,$$
Home Decor,5.0 star rating,arhaus,,,$$
Real Estate Agents,5.0 star rating,benchmark bank,,,
Thai,4.0 star rating,siam taste thai cuisine,,,$$
Luggage,5.0 star rating,bags plus luggage,,,$$
"Accessories,Women's Clothing",,pure elegance,,,
Ice Cream & Frozen Yogurt,4.5 star rating,graeters ice cream,,,$
"Pet Boarding/Pet Sitting,Dog Walkers,Pet Training",4.5 star rating,fetch,,,
"Colleges & Universities,Landmarks & Historical Buildings",4.0 star rating,kentucky pickens,,,
Cosmetics & Beauty Supply,4.0 star rating,honey cosmetics,,,$$$
"Local Flavor,Mass Media",2.5 star rating,soho springfield,,,
"Cosmetics & Beauty Supply,Makeup Artists,Hair Removal",3.5 star rating,tricias baby station,,,$$
Sandwiches,4.0 star rating,quiznos subs,,,$
"Gyms,Sports Clubs",4.0 star rating,health club,,,
"Interior Design,Contractors",2.0 star rating,kitchen experts,,,
"Japanese,Sushi Bars,Asian Fusion",4.0 star rating,thomas r riley galleries,,,$$$$
Women's Clothing,3.0 star rating,halo handbags,,,$$
Shopping Centers,3.5 star rating,vertigo skate shop,,,$$$
Permanent Makeup,4.5 star rating,venus mini-med spa,,,$$
"Mexican,Spanish,Sports Bars",3.0 star rating,agave grill,,,$$
"Venues & Event Spaces,Go Karts",4.0 star rating,1 up paintball,,,
Thrift Stores,4.0 star rating,tr jewelry,,,$
"Department Stores,Women's Clothing,Eyewear & Opticians",3.0 star rating,jcp custom decorating,,,$$
,,eyelane,,,
Asian Fusion,4.5 star rating,sweet ginger asian bistro,,,$$$
"Jewelry,Accessories,Art Galleries",5.0 star rating,kris jewelers,,,$$$
Coffee & Tea,4.5 star rating,bernies,,,$
"Men's Clothing,Women's Clothing,Outdoor Gear",4.5 star rating,orvis ,,,$$$
"Men's Clothing,Leather Goods,Jewelry",4.5 star rating,impressions belts and buckles,,,$$$$
"Shopping Centers,Toy Stores",3.0 star rating,the gap generation,,,$$
"Coffee & Tea,Adult Entertainment",4.5 star rating,silver rain,,,$
"Arcades,Museums",4.5 star rating,coin play arcade,,,
Professional Services,,bunchball,,,
Wine Tours,4.5 star rating,platypus,,,
"American (New),Modern European,Breakfast & Brunch",4.0 star rating,spotlight performance wea,,,$$$
"Burmese,Asian Fusion,Breakfast & Brunch",4.0 star rating,abrams of wilson,,,$$
Department Stores,3.0 star rating,marshalls,,,$$
"Family Practice,Urgent Care,Internal Medicine",4.5 star rating,dr john white,,,
Mexican,3.0 star rating,la fogata latin grill,,,$$
"Massage,Trainers",5.0 star rating,body balance,,,$$
"Tutoring Centers,Test Preparation",,e nopi learning center,,,
Watch Repair,5.0 star rating,watch repair shop,,,
"Home Decor,Furniture Stores,Beer, Wine & Spirits",4.5 star rating,moonlight candles,,,$$
"Day Spas,Nail Salons,Eyelash Service",3.5 star rating,pure nailsspa,,,$$
"Luggage,Outdoor Gear",5.0 star rating,urban life clothing,,,$$$
American (New),3.5 star rating,pannini grill,,,$
General Dentistry,,tso,,,
"Shoe Stores,Leather Goods",3.5 star rating,christian louboutin,,,$$$$
Rugs,5.0 star rating,oriental charms,,,$$$
"Mexican,Fast Food",3.0 star rating,pancheros,,,$
"Delis,Sandwiches",4.5 star rating,paper street deli,,,$$
"Auto Repair,Car Dealers",4.0 star rating,andreson nissan showcase,,,
"Men's Hair Salons,Barbers",5.0 star rating,great southern barber,,,$$
Hair Salons,5.0 star rating,vivace bridal,,,$$
Stadiums & Arenas,4.5 star rating,conventions sport leisure,,,
"Hair Stylists,Cosmetics & Beauty Supply,Skin Care",5.0 star rating,nails by michael,,,$$
"Banks & Credit Unions,Mortgage Brokers,Auto Loan Providers",2.5 star rating,carolina mortgage authority,,,
"Jewelry,Bridal",4.5 star rating,ms jewelers,,,$$$
Shoe Stores,3.5 star rating,dsw-designer shoe warehouse outside entrance only ,,,$$
"Skin Care,Laser Hair Removal,Medical Spas",5.0 star rating,signature nailsspa,,,$$$
"Jewelry,Bridal",4.5 star rating,ja handbags,,,$$
"Amateur Sports Teams,Trainers",4.0 star rating,sports performance park,,,
"American (New),Modern European,Breakfast & Brunch",4.0 star rating,arthur treachers,,,$$$
"Yoga,Pilates,Barre Classes",4.0 star rating,lisa moran,,,
"Cinema,Museums,Venues & Event Spaces",3.5 star rating,innovation tech,,,
Museums,4.5 star rating,handmade in america,,,
"Accessories,Women's Clothing,Children's Clothing",4.5 star rating,mens fashion house,,,$$
Insurance,4.0 star rating,ny life insurance,,,
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,tabby town,,,$
"Pizza,Italian,Lounges",4.0 star rating,expert flooring whaleys ,,,$$
"Department Stores,Drugstores,Health & Medical",3.0 star rating,sams club,,,$$
"American (Traditional),Steakhouses",4.0 star rating,flemmings prime stk hse,,,$$$
Active Life,5.0 star rating,summer breeze,,,
Fast Food,2.0 star rating,bbq express,,,$
"Leather Goods,Sewing & Alterations",5.0 star rating,the deerskin leather shop,,,$$
"Dim Sum,Seafood",3.5 star rating,alan jay automall,,,$$
"Sports Bars,Sandwiches",4.0 star rating,giordano,,,$$
"Motorcycle Dealers,Motorcycle Repair",4.0 star rating,extreme accessories,,,
Local Flavor,5.0 star rating,,,,
"British,Fish & Chips,Seafood",4.5 star rating,baja joes beach grill,,,$
Tax Services,4.5 star rating,liberty tax,,,
Radio Stations,1.0 star rating,color revolution,,,
"Building Supplies,Contractors,Kitchen & Bath",4.5 star rating,vertex computer,,,$$
"Sports Wear,Watches,Photography Stores & Services",3.5 star rating,helly hansen,,,$$$
"Shopping Centers,Toy Stores",3.0 star rating,wetzels pretzels upper level center court ,,,$$
"Women's Clothing,Accessories",4.0 star rating,buddies fun clothes,,,$$$
Grocery,,albertsons,,,$
Stadiums & Arenas,4.5 star rating,silver dreams,,,
"Sushi Bars,Japanese,Ethnic Food",2.5 star rating,blue c sushi,,,$$
Eyewear & Opticians,5.0 star rating,eye deal optical,,,$$
"Shoe Stores,Sports Wear",2.0 star rating,finish line,,,$$
Ice Cream & Frozen Yogurt,4.0 star rating,nubi yogurt,,,$
"Massage,Skin Care,Hair Salons",4.0 star rating,michael brandon,,,$$
Nurseries & Gardening,4.5 star rating,gift barn ,,,$$
Medical Centers,2.5 star rating,rem sleep,,,
Department Stores,3.5 star rating,clearance rack,,,$$
"Fast Food,Hot Dogs,Comfort Food",4.5 star rating,sacs,,,$
"Italian,Pizza",3.5 star rating,hard rock cafe-hollywood,,,$$
"French,American (New),Lounges",3.5 star rating,bijou,,,$$
"Bakeries,Pizza",4.5 star rating,lots of knots,,,$
Jewelry,5.0 star rating,diamond gem gallery,,,$$
"American (New),Barbeque",3.5 star rating,bretts bbq,,,$$
"Women's Clothing,Men's Clothing,Accessories",5.0 star rating,olive boutique,,,$$$
"Bakeries,Delis,Caterers",4.0 star rating,mr cupcakes,,,$$
Specialty Food,4.5 star rating,oil bar,,,$$
,,city mill,,,
"American (New),Japanese",4.0 star rating,kona grill,,,$$$$
Appliances,3.5 star rating,oreck vacuums,,,$$
Hospitals,3.5 star rating,toyzinn,,,
"Mobile Phones,Mobile Phone Repair",4.0 star rating,cell again,,,$$
"Photographers,Video/Film Production",5.0 star rating,destinys bride,,,
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,dianes hallmark,,,$$$
"Shoe Stores,Sports Wear",5.0 star rating,ladys 1st accessories,,,$$
Pet Boarding/Pet Sitting,5.0 star rating,lofty dog,,,
Bookstores,4.5 star rating,thinker tots,,,$$
"Cards & Stationery,Baby Gear & Furniture,Bookstores",4.0 star rating,its unique,,,$$
Antiques,4.5 star rating,shige kimono,,,$$
"Music Venues,Venues & Event Spaces,Performing Arts",4.5 star rating,reiche gary,,,$$
"Fabric Stores,Interior Design",4.0 star rating,home fabrics,,,$$
Tattoo,5.0 star rating,array of design,,,$$
Dry Cleaning & Laundry,4.0 star rating,chos tailor,,,$$$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,pro image fan fair,,,$$
Outdoor Gear,5.0 star rating,outdoorsman,,,$$
Event Photography,5.0 star rating,creative eyes,,,
Department Stores,4.5 star rating,portrait studio -jc penney-,,,$$
Juice Bars & Smoothies,5.0 star rating,fruit for all seasons,,,$$$
Parks,3.0 star rating,the buckeye corner,,,
"Women's Clothing,Jewelry,Sports Wear",4.0 star rating,bay 6 clothing,,,$$
"Men's Clothing,Formal Wear",4.0 star rating,king era,,,$$$
"IT Services & Computer Repair,Computers",4.0 star rating,webers extreme,,,$$
Shoe Stores,3.0 star rating,stride rite ,,,$$$
"Pizza,Italian",4.0 star rating,coal vines,,,$$
Grocery,4.0 star rating,st rogers abbey,,,$$
"Watch Repair,Jewelry",5.0 star rating,the goldsmith,,,$$
"Jewelry,Watches",4.5 star rating,charms of gold,,,$$
Coffee & Tea,3.5 star rating,barnies coffee shop,,,$
"Cosmetics & Beauty Supply,Hair Extensions",4.5 star rating,murphy jewelers,,,$$
Arcades,4.0 star rating,token cafe,,,
Comic Books,4.5 star rating,collectors den,,,$$
"Sewing & Alterations,Bridal",4.5 star rating,rodolfos tailoring,,,$
"Personal Chefs,Caterers,Cooking Schools",5.0 star rating,no american trade school,,,
"Mobile Phones,Mobile Phone Repair",4.0 star rating,sprint nextel wireless,,,$$
"Pet Training,Pet Boarding/Pet Sitting",4.5 star rating,time zone clockwatch rep,,,
Venues & Event Spaces,5.0 star rating,grand studios,,,
"Hair Removal,Massage,Nail Salons",4.5 star rating,lv nails,,,$$
"Women's Clothing,Men's Clothing,Sports Wear",2.5 star rating,united colors of benetton,,,$$$
Doctors,,dr graubard md ,,,
Eyewear & Opticians,4.5 star rating,advance optical,,,$$
"Delis,Sandwiches,Breakfast & Brunch",4.0 star rating,fairfax corner 14 cinema,,,$$
Pizza,2.0 star rating,villa fresh italian kitchen,,,$
"Arcades,Museums",4.5 star rating,game shack,,,
"Local Flavor,Mass Media",2.5 star rating,sossi formal wear,,,
Eyewear & Opticians,3.5 star rating,sunglass hut international,,,$$$
Nail Salons,5.0 star rating,nail club,,,
American (Traditional),,houstons,,,
"Art Supplies,Flowers & Gifts",4.5 star rating,silver corner,,,$$
Shoe Stores,1.0 star rating,bakers shoes,,,$$
Cinema,4.0 star rating,rialto jewelers,,,
Jewelry,4.5 star rating,reeds jewelry,,,$$$
Italian,4.0 star rating,milano,,,$$$
"Jazz & Blues,Southern,Lounges",3.5 star rating,snacks n things,,,$$
"Jewelry,Jewelry Repair,Gold Buyers",4.5 star rating,jewelers gallery,,,$$
Stadiums & Arenas,4.5 star rating,smell goods,,,
"Playgrounds,Venues & Event Spaces",4.5 star rating,recess,,,
"Hair Salons,Day Spas",5.0 star rating,fusion salonspa,,,$$
"Women's Clothing,Home Decor",4.5 star rating,eden in love,,,$$
"Toy Stores,Comic Books",3.5 star rating,kooky childrens shop,,,$$
"Home Decor,Furniture Stores",4.0 star rating,levin furniture,,,$$$
"Breakfast & Brunch,Sandwiches,Coffee & Tea",4.0 star rating,b-spot burgers,,,$
"Chocolatiers & Shops,Candy Stores",4.5 star rating,ultimate confections,,,$$$
"Cards & Stationery,Art Supplies",4.5 star rating,paper habit,,,$$
Mongolian,3.5 star rating,great khan mogolian bbq,,,$
"Sewing & Alterations,Dry Cleaning & Laundry",4.0 star rating,a-z alterations,,,$
"Florists,Bridal",5.0 star rating,boston store,,,$$
"Sewing & Alterations,Children's Clothing,Arts & Crafts",4.0 star rating,glamour us,,,$$$
Cosmetics & Beauty Supply,3.5 star rating,body shop the ,,,$$
"Barbers,Men's Hair Salons",4.5 star rating,the barber shop ,,,$$
Thrift Stores,4.0 star rating,guayavera fashions,,,$
"Hair Salons,Barbers",5.0 star rating,lifestyle for men,,,$$$
"Watches,Jewelry",4.5 star rating,smart shopper,,,$$
"Accessories,Men's Clothing,Women's Clothing",4.5 star rating,nine west collection,,,$$$
Seafood,4.0 star rating,gloss n glo shoe shine,,,$$$
"Party & Event Planning,Venues & Event Spaces",3.0 star rating,bounce-a-rama,,,
"Lounges,Dance Clubs,Music Venues",2.5 star rating,hypnotique,,,$$
"Videos & Video Game Rental,Electronics",3.0 star rating,3d games,,,$$
"Tapas/Small Plates,Cocktail Bars",4.0 star rating,nava-hopi gallery,,,$$
Convenience Stores,,great mart,,,
Mexican,3.0 star rating,el jalapeno restaurant,,,$
"Women's Clothing,Accessories,Shoe Stores",3.5 star rating,oshoes by agaci,,,$$
"Landscaping,Landscape Architects,Contractors",5.0 star rating,hi-style,,,
,,pashas,,,
Watch Repair,5.0 star rating,the jewelers workbench,,,
Hair Salons,4.0 star rating,l e a p s academy,,,$$$
Desserts,4.0 star rating,sweet tooth,,,$$
"Lingerie,Women's Clothing",3.0 star rating,karina boutique,,,$$
"Counseling & Mental Health,Psychiatrists,Life Coach",5.0 star rating,touching lives therapy,,,
"Fruits & Veggies,Health Markets",4.5 star rating,the natural soap market,,,$$
"Korean,Asian Fusion,Sandwiches",3.5 star rating,oishii kitchen,,,$$
"Local Flavor,Mass Media",2.5 star rating,virginia garcia medical,,,
Sandwiches,4.5 star rating,ruters hallmark,,,$$
"Television Service Providers,Internet Service Providers",1.5 star rating,wireless junction,,,
Coffee & Tea,3.5 star rating,java hut,,,$
"Local Flavor,Festivals",3.5 star rating,great khans mongolian festival,,,
"Tea Rooms,Vegetarian",4.0 star rating,fuji tea house,,,$$
"Women's Clothing,Accessories",4.0 star rating,torrid junior plus sizes,,,$$
Makeup Artists,4.5 star rating,renaissance airbrush,,,$$
"Optometrists,Eyewear & Opticians",4.0 star rating,optom eyes vision care,,,$$
Cinema,4.5 star rating,amc palace 9 theatre,,,
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,orchard books,,,$
Massage,3.5 star rating,cicis massage,,,$
Piano Stores,4.0 star rating,steinway piano,,,
"Massage,Massage Therapy",4.0 star rating,ac doctors rejuvenation center,,,$$
Public Transportation,4.5 star rating,snackn more,,,
Optometrists,4.5 star rating,pro vision express,,,
"Mexican,Comfort Food,Gluten-Free",4.0 star rating,cascabel mexican grill,,,$$
"Jewelry,Watches",4.5 star rating,southern pearls,,,$$
,,consumer research,,,
"Massage,Chiropractors,Home Health Care",3.5 star rating,lyrus hearing care professionals,,,$$
Wine Bars,4.5 star rating,bodega wine bar,,,$$
Mattresses,4.5 star rating,fun pillows,,,$$
Gastropubs,4.0 star rating,westgate pizza,,,$$
Jewelry,4.5 star rating,johnny dang ,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,solar ex sunglasses,,,$$$
American (New),3.5 star rating,the corner,,,$$
"Shopping Centers,Specialty Food",4.5 star rating,macys la brea bakery,,,$$
Bikes,4.0 star rating,texas college gear,,,$$
"Men's Clothing,Formal Wear",3.0 star rating,crabtree cleaners,,,$$$
,,the fragrance shop,,,
Indian,3.0 star rating,indian garden,,,$$
Internet Service Providers,4.0 star rating,1st staffing group usa,,,
"Italian,Pizza",4.0 star rating,sbarros mammas italian eatery ,,,$$
Pretzels,3.5 star rating,wetzels pretzels ,,,$
"Day Spas,Hair Salons",4.0 star rating,avalon lifestyle nails,,,$$
"Women's Clothing,Men's Clothing",2.5 star rating,denim,,,$$$
"Tours,Food",4.5 star rating,yogurt walki,,,$$$$
"Coffee & Tea,Afghan,Mediterranean",4.5 star rating,rumi,,,$
Middle Schools & High Schools,4.0 star rating,ap; supermarket,,,
Tobacco Shops,2.5 star rating,puffsn stuff,,,$$
Toy Stores,4.0 star rating,state news,,,$$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,macys home store,,,$$
Jewelry,4.0 star rating,heartsoul,,,$$
"Sandwiches,Soup,Salad",4.0 star rating,cupcake freaks,,,$$
"Trainers,Gyms",2.5 star rating,newark table tennis club,,,
"Counseling & Mental Health,Psychiatrists,Life Coach",5.0 star rating,preferred care partners,,,
"Body Shops,Auto Repair,Auto Glass Services",4.5 star rating,auto trends,,,
Toy Stores,4.0 star rating,toys sports cards,,,$$
"General Dentistry,Cosmetic Dentists",4.5 star rating,market place dentistry,,,
Nurseries & Gardening,4.5 star rating,katsura garden,,,$$
"Retirement Homes,Community Service/Non-Profit",5.0 star rating,as; jewelry,,,
"American (New),Modern European,Breakfast & Brunch",4.0 star rating,lush fresh handmade cosm ,,,$$$
Food,3.5 star rating,cafe express,,,$
Bridal,5.0 star rating,angies boutique,,,$$
"Steakhouses,Brazilian,Buffets",4.0 star rating,todai seafood buffet,,,$$$
Stadiums & Arenas,4.5 star rating,tampa bay rays merchandise table,,,
"Jewelry,Watches",4.5 star rating,mai jewelry,,,$$
Psychics & Astrologers,4.0 star rating,lucky magees,,,
"Jazz & Blues,Southern,Lounges",3.5 star rating,hill country guest srvs,,,$$
"Accessories,Men's Clothing,Women's Clothing",3.5 star rating,banana republic factory store,,,$$
"Yoga,Massage",4.5 star rating,shirin jewelers,,,
Airlines,1.5 star rating,biloxi police dept ,,,
Discount Store,3.0 star rating,dollar discount,,,$
"Cosmetics & Beauty Supply,Hair Salons",1.0 star rating,her styler,,,
Nail Salons,1.5 star rating,american nails,,,$$
"Makeup Artists,Arts & Entertainment,Nail Salons",,lady blue,,,
Cosmetics & Beauty Supply,3.5 star rating,luxie,,,$$
"Knitting Supplies,Accessories",,made by hand,,,
Hair Salons,4.5 star rating,susans wigs,,,$$$
"Personal Shopping,Women's Clothing,Men's Clothing",5.0 star rating,her styles,,,$$
"Massage,Nail Salons",4.0 star rating,ling ling chair massage,,,$
Event Photography,5.0 star rating,family studio static display ,,,
"Hotels,Bed & Breakfast",4.5 star rating,travelers market,,,$$
"Hawaiian,Breakfast & Brunch,Asian Fusion",4.0 star rating,zippys restaurant,,,$$
"Hair Extensions,Nail Salons",4.5 star rating,v h nails spa,,,$$$
"Arcades,Museums",4.5 star rating,fantasy arcade,,,
,5.0 star rating,dolex dollar express,,,
,,jeantherapy,,,
"Candy Stores,Chocolatiers & Shops,Flowers & Gifts",4.5 star rating,the coffee and nut house,,,$$
Shopping Centers,,greenbrae management inc,,,
Home Organization,4.5 star rating,closet ,,,
"Electronics,Home Theatre Installation",5.0 star rating,good deal wireless,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,sweets,,,$
"Florists,Bridal",5.0 star rating,house of blooms,,,$$
Body Shops,5.0 star rating,body mechanic,,,
Acupuncture,4.0 star rating,red persimmon,,,
Dry Cleaning & Laundry,5.0 star rating,premier cleaners,,,
Jewelry,5.0 star rating,sams custom jewelry,,,$
,,seed city,,,
Contractors,,ryland homes,,,
"Musical Instruments & Teachers,Specialty Food",4.5 star rating,papaya plus,,,$$
Indian,4.0 star rating,andrae michaels,,,$$$
Landmarks & Historical Buildings,4.5 star rating,papoulis greek grill,,,
"American (Traditional),Breakfast & Brunch,Cafes",4.0 star rating,copper canyon grill,,,$$
"Hair Salons,Day Spas",5.0 star rating,express day spa,,,$$
"Art Galleries,Arts & Crafts,Home Decor",4.0 star rating,jeff chang pottery,,,$$
"Antiques,Jewelry,Home Decor",4.5 star rating,media city jewelers,,,$$$
"Jewelry Repair,Watch Repair",2.0 star rating,fast-fix jewelry and watch repair,,,
"Makeup Artists,Eyelash Service,Bridal",4.5 star rating,christines bridal,,,$$
Chinese,4.0 star rating,grand buffet ii,,,$$
