new_id,old_id,mall,name,usps,geoid,INTPTLAT,INTPTLONG,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Homeowner_vacancy_rate_percent,Median_Age_Female,Median_Age_Male,Median_Age,Percent_65_years_and_over,Percent_American_Indian_and_Alaska_Native,Percent_Asian,Percent_Black_or_African_American,Percent_Family_households,Percent_Female,Percent_Male,Percent_Nonfamily_households,Percent_Occupied_housing_units,Percent_Some_Other_Race,Percent_White,Rental_vacancy_rate_percent
667,19,Altamonte Mall,Orange County,florida,12095,28.514435,-81.323295,1145956,487839,2339870128,258560561,903.429,99.831,4.2,34.7,32.7,33.7,9.7,0.4,4.9,20.8,64.8,50.8,49.2,35.2,86.5,6.7,63.6,13,"women's shoes:1,clothing:16,jewelry:4,sports clothing:1, clothing:1,headwear:1,consumer electronics:2,diamonds:1,children's apparel:2,nutritional supplements:1, accessories:1,plus size clothing:1,personalized gifts:1,books and digital media:1,beauty products:1,video games:1,footwear:1,girl's clothing:1,women's handbags:1,telecommunication:2,stuffed animals:1,candles:1,shoes:2,women's clothing:7,sports apparel:1,maternity clothing:1,children's clothing:1,eyewear:3,restaurant:6,perfume:1,children's footwear:1, beauty products:1,cookies:1"
668,311,Eastridge,Santa Clara County,california,6085,37.220777,-121.690622,1781642,631920,3341343470,36174996,1290.1,13.967,1.4,37.1,35.3,36.2,11.1,0.7,32,2.6,70.6,49.8,50.2,29.4,95.6,12.4,47,4.3,"women's shoes:1,clothing:13,jewelry:1,sports clothing:1,headwear:1,consumer electronics:1,beauty products:1,children's apparel:1,nutritional supplements:1,home furnishings:1,telecommunication:3,footwear:2,books and digital media:1,shoes:1,women's clothing:2,sports apparel:1,maternity clothing:1,coffee:1,eyewear:1,hair care:1,restaurant:6,diamonds:1,cookies:1"
669,95,Birkdale Village,Mecklenburg County,north carolina,37119,35.246862,-80.833832,919628,398510,1356745512,57153194,523.842,22.067,3.3,34.9,32.8,33.9,8.8,0.5,4.6,30.8,62.3,51.6,48.4,37.7,90.9,6.2,55.3,11.3,"girl's clothing:1,women's shoes:1,clothing:4,books and digital media:1,ice cream:1,men's clothing:1,women's clothing:4,beauty products:1,children's apparel:1,coffee:1,eyewear:1,home furnishings:1,sporting goods:1,furniture:2"
670,1073,Tacoma Mall,Pierce County,washington,53053,47.040716,-122.144709,795225,325375,4324005310,354658008,1669.508,136.934,2.6,36.8,34.9,35.9,11,1.4,6,6.8,67.4,50.6,49.4,32.6,92.2,3.5,74.2,7.8,"women's shoes:1,clothing:15,jewelry:6,sports clothing:1,headwear:1,consumer electronics:3,beauty products:2,children's apparel:3,nutritional supplements:1,plus size clothing:1,telecommunication:2, clothing:2,girl's clothing:1,women's handbags:1,shoes:1,women's clothing:4,women's jewelry:1,coffee:1,guest services:1,chocolates:1,eyewear:3,hair care:2,restaurant:8,footwear:3,candles:1"
671,1318,Village Mall,Lee County,alabama,1081,32.604064,-85.353048,140247,62391,1573510728,21530362,607.536,8.313,3.8,30.7,28.3,29.5,9.1,0.3,2.6,22.7,60.5,50.7,49.3,39.5,89.2,1.3,71.3,10.9,"jewelry:1,clothing:8,men's clothing:1,shoes:1,women's clothing:5,cellular accessories:1,women's jewelry:1,beauty products:1,plus size clothing:1,eyewear:1,restaurant:2,telecommunication:1,sporting goods:1,cookies:1,footwear:1"
672,1399,Westfield Plaza Camino Real,San Diego County,california,6073,33.023604,-116.776117,3095313,1164786,10895120648,826347909,4206.63,319.055,1.9,36.1,33.2,34.6,11.4,0.9,10.9,5.1,66.3,49.8,50.2,33.7,93.3,13.6,64,5.5,"women's shoes:1,clothing:18,men's clothing:1,jewelry:2,sports clothing:1,headwear:1,consumer electronics:1,diamonds:1,children's apparel:3,nutritional supplements:1,personalized gifts:1,beauty products:2,video games:1,footwear:2,girl's clothing:1,telecommunication:2,shoes:1,women's clothing:4,sports apparel:1,women's jewelry:1,maternity clothing:1,disney:1,children's clothing:1,chocolates:1,eyewear:3,hair care:1,restaurant:4,cookies:1"
673,351,Festival at Waldorf,Charles County,maryland,24017,38.472853,-77.015427,146551,54963,1185563933,479715576,457.749,185.219,2.4,38.4,36,37.4,9.5,0.7,3,41,75.4,51.7,48.3,24.6,93.2,1.3,50.3,8.6,"restaurant:2,telecommunication:1,children's footwear:1"
674,635,Mall Corners Shopping Center,Gwinnett County,georgia,13135,33.959101,-84.022938,805321,291547,1114687261,16555611,430.383,6.392,3.3,34.8,32.5,33.7,6.8,0.5,10.6,23.6,75.7,50.7,49.3,24.3,92.1,8.8,53.3,10.7,"restaurant:4,men's clothing:1"
675,667,Meadow Glen Mall,Suffolk County,massachusetts,25025,42.33196,-71.020173,722023,315522,150618894,160748611,58.154,62.065,2.1,32.1,30.9,31.5,10.5,0.4,8.2,21.6,48,51.8,48.2,52,92.8,9.7,56,5.3,"nutritional supplements:1,clothing:2,children's clothing:1,personalized gifts:1,restaurant:2,jewelry:2,footwear:2"
676,707,Montgomery Village Shopping Ctr.,Sonoma County,california,6097,38.532574,-122.945194,483878,204572,4081430136,497530353,1575.849,192.098,1.9,41.6,38,39.9,13.9,1.3,3.8,1.6,63,50.8,49.2,37,90.8,11.8,76.8,5.1,"clothing:3,ice cream:1,chocolates:1,women's clothing:2,men's gifts:1,restaurant:1"
677,234,Crestview Hills Town Center,Kenton County,kentucky,21117,38.930477,-84.533492,159720,68975,415044980,10611128,160.25,4.097,3,37.2,35,36,11.2,0.2,0.9,4.6,65.1,50.6,49.4,34.9,91,1.2,91,10.5,"girl's clothing:1,jewelry:1,clothing:5,ice cream:1,men's clothing:1,women's clothing:6,nutritional supplements:1,beauty products:2,coffee:1,women's shoes:1,children's clothing:1,plus size clothing:1,eyewear:3,home furnishings:2,restaurant:1,footwear:1"
678,233,Crabtree Valley Mall,Wake County,north carolina,37183,35.789846,-78.650624,900993,371836,2163206258,57246693,835.219,22.103,2.5,35.3,33.4,34.4,8.5,0.5,5.4,20.7,65.7,51.3,48.7,34.3,93,4.5,66.3,8.4,"women's shoes:2,clothing:17,clothing & shoes:1,men's clothing:1,jewelry:3,nutritional supplements:1,eyewear:2,headwear:1,consumer electronics:3,beauty products:3,children's apparel:3,hair care:1,personalized gifts:1,books and digital media:1,telecommunication:1, clothing:1,women's handbags:1,stuffed animals:1,shoes:3,makeup:1,sports apparel:1,women's clothing:9,coffee:1,disney:1,photography:1, beauty products:1,chocolates:1,fasion wholesale:1,men's gifts:1,restaurant:9,diamonds:1,footwear:2,children's footwear:1,furniture:2,candles:1,cookies:1"
679,779,Oakdale Mall,Broome County,new york,36007,42.161977,-75.830291,200600,90563,1827925580,25248569,705.766,9.749,1.8,42.2,38.1,40.2,16.4,0.2,3.5,4.8,59.2,51,49,40.8,90.7,1,88,8,"jewelry:2,clothing:18,sports clothing:1,headwear:1,beauty products:1,children's apparel:3,nutritional supplements:2,personalized gifts:1,telecommunication:1,video games:1,footwear:2,shoes:1,women's clothing:2,sports apparel:1,maternity clothing:1,photography:1,children's clothing:1,eyewear:2,hair care:1,restaurant:3,diamonds:1, beauty products:1,candles:1"
680,96,Blackhawk Plaza,Contra Costa County,california,6013,37.919479,-121.951543,1049025,400263,1854268836,227485306,715.937,87.833,2.1,39.7,37.1,38.5,12.4,0.6,14.4,9.3,70.7,51.2,48.8,29.3,93.8,10.7,58.6,6.8,"coffee:1,women's clothing:2"
681,413,Grand Cities Mall,Grand Forks County,north dakota,38035,47.926003,-97.450851,66861,29344,3720196548,8098075,1436.376,3.127,1.6,31.5,28.3,29.7,10.3,2.5,1.9,2,55.5,48.6,51.4,44.5,93.4,0.8,90.3,6,
682,1129,The Mall at Fairfield Commons,Greene County,ohio,39057,39.687479,-83.894894,161573,68241,1071554325,6542481,413.729,2.526,2.1,38.6,35.6,37.2,13.6,0.3,2.9,7.2,66.4,51,49,33.6,92,0.5,86.4,10.4,"jewelry:2,clothing:20,men's clothing:1,nutritional supplements:2,headwear:1,consumer electronics:1,beauty products:1,children's apparel:2,hair care:1,plus size clothing:1,personalized gifts:1,telecommunication:2,video games:1, clothing:1,girl's clothing:1,stuffed animals:1,shoes:2,women's clothing:4,sports apparel:1,women's jewelry:1,maternity clothing:1,coffee:1,children's clothing:1,eyewear:2,men's gifts:1,restaurant:6,diamonds:1,footwear:2,sporting goods:1, beauty products:1,candles:1,cookies:1"
683,298,East Hills Mall,Buchanan County,missouri,29021,39.660369,-94.808173,89201,38427,1056784404,17173359,408.027,6.631,2.3,38.6,35.3,36.9,14,0.4,0.8,5.2,64.3,50,50,35.7,89.8,1.8,89.1,10,"jewelry:3,clothing:6,shoes:1,women's clothing:2,beauty products:1,headwear:1,diamonds:1,nutritional supplements:1,photography:2,children's clothing:1,women's shoes:1,eyewear:1,hair care:1,telecommunication:3, clothing:2"
684,1287,University Park Mall,St. Joseph County,indiana,18141,41.617699,-86.288159,266931,114849,1185826798,9156284,457.85,3.535,2.8,37.5,34.9,36.2,13.3,0.4,1.9,12.7,64.4,51.5,48.5,35.6,89.7,3.4,78.7,11.9,"women's shoes:1,clothing:14,men's clothing:3,jewelry:6,headwear:1,consumer electronics:4,beauty products:2,children's apparel:3,men's gifts:1,personalized gifts:1,telecommunication:1,video games:1, clothing:2,women's handbags:1,books and digital media:1,shoes:1,makeup:1,women's clothing:6,women's jewelry:2,photography:1,children's clothing:1,eyewear:2,hair care:1,restaurant:5,footwear:2,children's footwear:1,candles:1,guest services:1"
685,992,South Park Mall,Bexar County,texas,48029,29.448671,-98.520147,1714773,662872,3211119983,42127509,1239.82,16.266,1.9,34.2,31.5,32.8,10.3,0.8,2.4,7.5,68.4,51,49,31.6,91.9,12.7,72.9,9.6,"jewelry:3,perfume:1,shoes:1,women's clothing:3,sports apparel:1,eyewear:2,women's jewelry:1,headwear:1,beauty products:1,nutritional supplements:1,clothing:11,telecommunication:2,plus size clothing:2,personalized gifts:1,restaurant:1,footwear:1,cookies:1"
686,1380,Westfield Fox Valley Shopping Centre,DuPage County,illinois,17043,41.852058,-88.086038,916924,356179,848218379,23083362,327.499,8.913,2,39.5,36.6,38.2,11.6,0.3,10.1,4.6,70.6,51,49,29.4,94.7,4.9,77.9,7.9,"jewelry:5,clothing:18,men's clothing:1,sports clothing:1,mattress:1,headwear:1,consumer electronics:2,beauty products:1,children's apparel:1,nutritional supplements:1,plus size clothing:1,personalized gifts:1,telecommunication:3, clothing:1,girl's clothing:1,shoes:1,women's clothing:3,women's jewelry:1,maternity clothing:1,disney:1,eyewear:3,hair care:1,restaurant:10,footwear:2"
687,216,Conestoga Mall,Hall County,nebraska,31079,40.866023,-98.498004,58607,23549,1414881257,15166027,546.289,5.856,1.6,37,34.7,35.8,13.4,0.9,1,1.7,66.6,50,50,33.4,94.3,11.4,82.6,5.4,"clothing:6,women's clothing:4,personalized gifts:1,women's jewelry:1,consumer electronics:1,beauty products:1,nutritional supplements:1,photography:1,eyewear:1,hair care:1,restaurant:1, clothing:1, beauty products:1,footwear:1"
688,1277,Union Station Atlanta,Spartanburg County,south carolina,45083,34.933239,-81.991053,284307,122628,2092518606,29310216,807.926,11.317,2.9,39.1,36.9,38,13.4,0.3,2,20.6,69,51.5,48.5,31,89.1,3.1,72.3,12.6,"children's apparel:1,nutritional supplements:1,clothing:2,restaurant:1,sports apparel:1,footwear:1,headwear:1,cookies:1"
689,1306,Valley View Center,Dallas County,texas,48113,32.766987,-96.778424,2368139,943257,2256602704,96696353,871.279,37.335,2.3,33.4,31.6,32.5,8.8,0.7,5,22.3,65.4,50.6,49.4,34.6,90.7,15.5,53.5,11.9,"jewelry:2,clothing:7,shoes:1,women's clothing:2,sports apparel:1,cellular accessories:1,personalized gifts:1,mattress:1,beauty products:1,children's apparel:3,nutritional supplements:1,photography:1,women's jewelry:1,plus size clothing:1,eyewear:1,hair care:1,restaurant:5,telecommunication:1,footwear:1,women's shoes:1,cookies:1"
690,1319,Village of Merrick Park,Miami-Dade County,florida,12086,25.610494,-80.499045,2496435,989435,4915061046,1381673402,1897.716,533.467,3.2,39.4,36.9,38.2,14.1,0.2,1.5,18.9,69.5,51.6,48.4,30.5,87.7,3.2,73.8,8.9,"women's handbags:1,jewelry:1,eyewear:1,clothing:3,chocolates:1,women's shoes:1,furniture:2,women's clothing:6"
691,848,Pioneer Place,Multnomah County,oregon,41051,45.547693,-122.417173,735334,324832,1117054236,88853180,431.297,34.306,2.5,36.2,35.3,35.7,10.5,1.1,6.5,5.6,53.7,50.5,49.5,46.3,93.8,5.1,76.5,5.5,"women's handbags:1,clothing:4,shoes:1,coffee:1,cellular accessories:1,women's clothing:4,consumer electronics:1,beauty products:2,children's apparel:1,fasion wholesale:1,jewelry:1,clothing & shoes:1,eyewear:1,restaurant:3,telecommunication:1, beauty products:1,footwear:1"
692,446,Hamburg Pavilion/Hamburg Village,Fayette County,kentucky,21067,38.040157,-84.458443,295803,135160,734648526,4922803,283.649,1.901,2.4,34.8,32.7,33.7,10.5,0.3,3.2,14.5,56.6,50.8,49.2,43.4,91,3.7,75.7,10.2,"women's shoes:1,clothing:6,ice cream:1,men's clothing:1,consumer electronics:1,beauty products:1,department store:1,nutritional supplements:1,plus size clothing:1,home furnishings:2,telecommunication:2,footwear:2,girl's clothing:1,children's apparel:1,books and digital media:1,women's clothing:3,maternity clothing:1,children's clothing:1,furniture:1,restaurant:6,sporting goods:1,candles:1"
693,929,Rosedale Center,Ramsey County,minnesota,27123,45.01525,-93.100141,508640,217197,394228284,46271710,152.212,17.866,2,35.9,33.3,34.6,12,0.8,11.7,11,58.1,51.5,48.5,41.9,93.3,2.9,70.1,7.4,"women's shoes:2,clothing:17,men's clothing:1,jewelry:5,sports clothing:1,mattress:1,headwear:1,beauty products:2,children's apparel:1,nutritional supplements:1, accessories:1,personalized gifts:1,telecommunication:2, clothing:1,girl's clothing:1,women's handbags:1,shoes:1,makeup:1,sports apparel:1,cellular accessories:1,women's clothing:9,women's jewelry:1,maternity clothing:1,clothing & shoes:1,photography:1,children's clothing:1,chocolates:2,eyewear:2,hair care:1,restaurant:4,footwear:1,furniture:1, beauty products:1"
694,29,Antelope Valley Mall,Los Angeles County,california,6037,34.196398,-118.261862,9818605,3445076,10509869649,1795012906,4057.884,693.058,1.7,35.9,33.6,34.8,10.9,0.7,13.7,8.7,67.7,50.7,49.3,32.3,94.1,21.8,50.3,5.8,"jewelry:3,clothing:15,sports clothing:1,headwear:1,diamonds:1,children's apparel:1,nutritional supplements:2,plus size clothing:2,personalized gifts:1,beauty products:2,footwear:1,girl's clothing:1,telecommunication:2,stuffed animals:1,shoes:1,women's clothing:3,women's jewelry:1,maternity clothing:1,children's clothing:1,chocolates:1,eyewear:1,hair care:1,restaurant:6, clothing:1, beauty products:1,cookies:1"
695,152,Carmel Plaza,Pacific County,washington,53049,46.556587,-123.782419,20920,15547,2415572451,752977439,932.658,290.726,3.8,52.2,49.6,50.8,24.8,2.3,2,0.4,60.1,49.9,50.1,39.9,61.1,4.4,87.4,9.5,"women's shoes:1,clothing:1,women's clothing:2"
696,838,Pheasant Lane Mall,Middlesex County,massachusetts,25017,42.479477,-71.396507,1503085,612004,2118135038,75739760,817.817,29.243,1.3,39.8,37.1,38.5,13.1,0.2,9.3,4.7,63.1,51.4,48.6,36.9,94.9,3.3,80,5.7,"jewelry:4,clothing:11,plus size clothing:1,women's shoes:1,sports clothing:1,mattress:1,headwear:1,consumer electronics:3,skincare:1,department store:1,nutritional supplements:2,women's handbags:1,personalized gifts:1,beauty products:2,video games:1,footwear:1,children's apparel:2,telecommunication:3,shoes:1,makeup:1,cellular accessories:1,women's clothing:3,coffee:1,photography:1,guest services:1,chocolates:1,eyewear:4,men's gifts:1,restaurant:6,perfume:1,sporting goods:1,candles:1,cookies:1"
697,63,Barracks Road Shopping Center,Moody County,south dakota,46101,44.012429,-96.676054,6486,2824,1345204308,3679400,519.386,1.421,1.8,41.4,39.5,40.5,15.2,14,1.1,0.5,68.6,49.9,50.1,31.4,90.4,0.7,81,11.3,"women's shoes:1,clothing:2,books and digital media:1,men's clothing:1,women's clothing:4,home furnishings:1,restaurant:4,candles:1,footwear:1"
698,1214,The Shops at Waldorf Center,Medina County,ohio,39103,41.116051,-81.899566,172332,69181,1091310901,4294303,421.358,1.658,1.6,41.2,39.6,40.4,13.1,0.1,1,1.2,74,50.7,49.3,26,94.2,0.4,96.1,10,"nutritional supplements:1,clothing:1,children's footwear:1,restaurant:2"
699,432,Greenspoint Mall,Harris County,texas,48201,29.857273,-95.393037,4092459,1598698,4411986582,191671993,1703.478,74.005,2.3,33,31.4,32.2,8.1,0.7,6.2,18.9,68.7,50.2,49.8,31.3,89.8,14.3,56.6,13.7,"women's shoes:1,clothing:5,shoes:1,women's clothing:3,sports apparel:1,headwear:1,beauty products:1,children's apparel:1,nutritional supplements:2,photography:1,personalized gifts:1,restaurant:1,telecommunication:1,footwear:2,jewelry:2,cookies:1"
700,206,Colorado Mills,Jefferson County,colorado,8059,39.58646,-105.245601,534543,229967,1979289991,25446228,764.208,9.825,1.5,41.8,39,40.4,12.6,0.9,2.6,1.1,65.4,50.4,49.6,34.6,94.9,4.2,88.4,6.4,"jewelry:2,clothing:9,sports clothing:1,mattress:1,headwear:1,consumer electronics:2,beauty products:1,children's apparel:1,nutritional supplements:2,telecommunication:2,footwear:2,girl's clothing:1,skincare:1,shoes:1,women's clothing:3,women's jewelry:1,coffee:1,eyewear:2,hair care:1,restaurant:6, clothing:1,candles:1,perfume:1"
701,602,Lima Mall,Allen County,ohio,39003,40.771528,-84.106546,106331,44999,1042458893,11275149,402.496,4.353,2.2,40.4,36.2,38.3,14.8,0.2,0.7,11.9,66.4,49.6,50.4,33.6,90.3,0.8,83.8,10.2,"jewelry:2,clothing:9,shoes:1,women's clothing:5,eyewear:1,women's jewelry:1,headwear:1,beauty products:1,children's apparel:1,nutritional supplements:1,children's clothing:1,personalized gifts:1,hair care:2,restaurant:2,guest services:1,telecommunication:1, clothing:1"
702,1066,Sunvalley Shopping Center,Contra Costa County,california,6013,37.919479,-121.951543,1049025,400263,1854268836,227485306,715.937,87.833,2.1,39.7,37.1,38.5,12.4,0.6,14.4,9.3,70.7,51.2,48.8,29.3,93.8,10.7,58.6,6.8,"women's shoes:2,clothing:17,men's clothing:1,jewelry:5,sports clothing:1,mattress:1,skincare:1,consumer electronics:1,headwear:1,children's apparel:3,plus size clothing:1,personalized gifts:1,beauty products:2,footwear:2,girl's clothing:1,women's handbags:1,telecommunication:2,shoes:2,women's clothing:2,sports apparel:1,women's jewelry:1,coffee:1,disney:1,children's clothing:1,chocolates:1,men's gifts:1,restaurant:7, clothing:2,children's footwear:1, beauty products:1,perfume:1"
703,875,Providence Place,Providence County,rhode island,44007,41.870488,-71.578242,626667,264835,1060604571,67737918,409.502,26.154,2.1,38.6,35.3,37,13.5,0.7,3.7,8.5,61.9,51.7,48.3,38.1,91.3,9.6,73.4,8.9,"jewelry:3,clothing:20,men's clothing:2,women's shoes:3,nutritional supplements:1,sports clothing:1,headwear:1,consumer electronics:1,beauty products:3,children's apparel:2,hair care:2, accessories:1,personalized gifts:1,home furnishings:1,telecommunication:2, clothing:2,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:2,makeup:1, beauty products:1,sports apparel:1,women's clothing:8,women's jewelry:1,clothing & shoes:1,photography:1,children's clothing:1,chocolates:1,furniture:2,men's gifts:1,restaurant:7,footwear:3,denim:1,candles:1"
704,592,Laurel Park Place,Wayne County,michigan,26163,42.284664,-83.261953,1820584,821693,1585280173,156946749,612.08,60.597,2.9,38.6,35.8,37.3,12.7,0.4,2.5,40.5,64.1,52,48,35.9,85.5,1.8,52.3,14.4,"girl's clothing:1,women's shoes:1,clothing:5,men's clothing:2,nutritional supplements:1,women's clothing:2,beauty products:1,children's apparel:1,fasion wholesale:1,personalized gifts:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:4,cookies:1"
705,681,Mesilla Valley Mall,Doña Ana County,new mexico,35013,32.350912,-106.832182,209233,81492,9861408558,17789635,3807.511,6.869,1.8,33.9,31,32.4,12.4,1.5,1.1,1.7,68.7,51,49,31.3,92.7,18.5,74.1,7,"jewelry:3,clothing:11,books and digital media:1,women's clothing:3,sports clothing:1,women's jewelry:2,consumer electronics:1,beauty products:1,maternity clothing:1,nutritional supplements:1,eyewear:1,restaurant:2,telecommunication:1,sporting goods:1, beauty products:1,footwear:2"
706,613,Lomas Santa Fe Plaza,San Diego County,california,6073,33.023604,-116.776117,3095313,1164786,10895120648,826347909,4206.63,319.055,1.9,36.1,33.2,34.6,11.4,0.9,10.9,5.1,66.3,49.8,50.2,33.7,93.3,13.6,64,5.5,"coffee:1,clothing:1"
707,277,Desert Sky Mall,Maricopa County,arizona,4013,33.346541,-112.495534,3817117,1639279,23828260196,62795719,9200.143,24.246,4.1,35.7,33.5,34.6,12.1,2.1,3.5,5,66.1,50.5,49.5,33.9,86.1,12.8,73,13.7,"jewelry:3,clothing:6,women's clothing:1,women's jewelry:1,skincare:1,beauty products:1,children's apparel:1,nutritional supplements:1,photography:1,children's clothing:1,eyewear:1,hair care:1,restaurant:2,telecommunication:2,video games:1,footwear:2"
