,mallid,mall,county,usps,geoid,INTPTLAT,INTPTLONG,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Homeowner_vacancy_rate_percent,Median_Age_Female,Median_Age_Male,Median_Age,Percent_65_years_and_over,Percent_American_Indian_and_Alaska_Native,Percent_Asian,Percent_Black_or_African_American,Percent_Family_households,Percent_Female,Percent_Male,Percent_Nonfamily_households,Percent_Occupied_housing_units,Percent_Some_Other_Race,Percent_White,Rental_vacancy_rate_percent, accessories,beauty products,books and digital media,candles,cellular accessories,children's apparel,children's clothing,children's footwear,chocolates,clothing,clothing & shoes,coffee,consumer electronics,cookies,denim,department store,diamonds,disney,eyewear,fasion wholesale,footwear,furniture,girl's clothing,guest services,hair care,headwear,home furnishings,ice cream,jewelry,makeup,maternity clothing,mattress,men's clothing,men's gifts,nutritional supplements,perfume,personalized gifts,photography,plus size clothing,restaurant,shoes,skincare,sporting goods,sports apparel,sports clothing,stuffed animals,telecommunication,video games,women's clothing,women's handbags,women's jewelry,women's shoes,new_id
1305,1324,virginia center commons,Hanover County,virginia,51085,37.760165,-77.490992,99863,38360,1213502928,13648770,468.536,5.27,1.7,42.2,39.8,41.0,13.1,0.4,1.4,9.3,76.6,50.9,49.1,23.4,95.4,0.8,86.7,5.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1305
1306,1325,visalia mall,Tulare County,california,6107,36.230453000000004,-118.780542,442179,141696,12494658169,37391616,4824.215,14.437000000000001,2.4,30.5,28.8,29.6,9.4,1.6,3.4,1.6,78.9,49.9,50.1,21.1,92.0,29.0,60.1,5.8,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1306
1307,1326,vista ridge mall,Dallas County,texas,48113,32.766987,-96.778424,2368139,943257,2256602704,96696353,871.279,37.335,2.3,33.4,31.6,32.5,8.8,0.7,5.0,22.3,65.4,50.6,49.4,34.6,90.7,15.5,53.5,11.9,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1307
1308,1327,volusia mall,Volusia County,florida,12127,29.057616999999997,-81.161813,494593,254226,2851658690,858331481,1101.032,331.404,4.0,46.8,43.5,45.3,21.1,0.4,1.5,10.5,62.6,51.1,48.9,37.4,81.9,2.9,82.5,14.3,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1308
1309,1328,voorhees town center,Camden County,new jersey,34007,39.802352,-74.961251,513657,204943,573067842,15616906,221.263,6.03,1.7,39.4,36.1,37.9,12.8,0.3,5.1,19.6,68.0,51.8,48.2,32.0,93.2,7.1,65.3,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1309
1310,1331,walden galleria,Erie County,new york,36029,42.752759000000005,-78.778192,919040,419974,2700563452,476973805,1042.693,184.16099999999997,1.2,42.1,38.5,40.4,15.7,0.6,2.6,13.5,60.0,51.8,48.2,40.0,91.2,1.5,80.0,8.5,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,24.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,1.0,0.0,2.0,1310
1311,1332,walnut square,Whitfield County,georgia,13313,34.801726,-84.968541,102599,39899,752297142,1530155,290.464,0.591,3.1,35.3,32.8,34.0,11.2,0.6,1.3,3.7,74.2,50.2,49.8,25.8,88.2,15.0,76.6,15.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1311
1312,1333,walt whitman mall,Nassau County,new york,36059,40.729687,-73.589384,1339532,468346,737411094,436460605,284.716,168.518,1.2,42.7,39.5,41.1,15.3,0.2,7.6,11.1,75.9,51.6,48.4,24.1,95.8,5.6,73.0,4.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1312
1313,1335,ward parkway center,Johnson County,kansas,20091,38.883907,-94.82233000000001,544179,226571,1226034453,16890687,473.375,6.522,1.9,37.6,35.2,36.4,10.9,0.4,4.2,4.3,68.2,51.2,48.8,31.8,94.0,2.5,86.0,10.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1313
1314,1336,wareham crossing,Plymouth County,massachusetts,25023,41.987196000000004,-70.74194200000001,494919,200161,1706996627,1124514393,659.075,434.17699999999996,1.5,42.2,39.8,41.1,13.9,0.2,1.2,7.2,70.6,51.4,48.6,29.4,90.5,3.2,85.5,6.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1314
1315,1337,warwick mall,Kent County,rhode island,44003,41.67775,-71.576314,166158,73701,436484769,50750734,168.528,19.595,1.6,44.3,40.9,42.7,15.7,0.3,2.0,1.4,63.7,51.9,48.1,36.3,93.1,1.0,93.4,8.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1315
1316,1338,washington crown center,Washington County,pennsylvania,42125,40.200005,-80.25213199999999,207820,92977,2219591093,10146905,856.9889999999999,3.918,1.7,45.0,42.0,43.6,17.5,0.1,0.6,3.3,66.3,51.4,48.6,33.7,91.5,0.3,94.1,8.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1316
1317,1339,washington park mall,Washington County,oklahoma,40147,36.70438,-95.906155,50976,23451,1076020808,22829387,415.454,8.814,2.2,43.2,39.0,41.1,17.8,10.3,1.1,2.4,67.1,51.6,48.4,32.9,89.7,1.7,78.3,9.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317
1318,1340,washington square,Washington County,oregon,41067,45.553542,-123.09761499999999,529710,212450,1875746999,5672547,724.23,2.19,2.0,36.2,34.4,35.3,10.0,0.7,8.6,1.8,66.8,50.8,49.2,33.2,94.6,7.5,76.6,6.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1318
1319,1341,washington square,Marion County,indiana,18097,39.782976,-86.13579399999999,903393,417862,1026408097,17377675,396.298,6.71,3.3,35.0,32.8,33.9,10.6,0.3,2.0,26.7,59.6,51.8,48.2,40.4,87.6,5.4,62.7,12.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1319
1320,1342,washingtonian center,Montgomery County,maryland,24031,39.137381,-77.203063,971777,375905,1272343169,40645480,491.254,15.693,1.5,39.9,37.0,38.5,12.3,0.4,13.9,17.2,68.6,52.0,48.0,31.4,95.0,7.0,57.5,5.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1320
1321,1343,water tower place,Cook County,illinois,17031,41.894294,-87.645455,5194675,2180359,2448383588,1785882224,945.326,689.533,3.0,36.6,34.0,35.3,11.9,0.4,6.2,24.8,61.6,51.6,48.4,38.4,90.2,10.6,55.4,9.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1321
1322,1344,waterford lakes town center,Orange County,florida,12095,28.514435,-81.323295,1145956,487839,2339870128,258560561,903.429,99.831,4.2,34.7,32.7,33.7,9.7,0.4,4.9,20.8,64.8,50.8,49.2,35.2,86.5,6.7,63.6,13.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1322
1323,1345,waterford lakes town center,San Juan County,washington,53055,48.508860999999996,-123.10061599999999,15769,13313,450437066,1158109609,173.915,447.149,3.4,52.7,52.5,52.7,23.2,0.7,1.1,0.3,58.3,51.4,48.6,41.7,57.2,2.6,92.6,12.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1323
1324,1346,waterfront towne center,Allegheny County,pennsylvania,42003,40.468920000000004,-79.98092,1223348,589201,1890884266,37418903,730.075,14.448,2.1,43.3,39.3,41.3,16.8,0.1,2.8,13.2,57.7,52.1,47.9,42.3,90.6,0.5,81.5,8.9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1324
1325,1347,waterworks mall,Allegheny County,pennsylvania,42003,40.468920000000004,-79.98092,1223348,589201,1890884266,37418903,730.075,14.448,2.1,43.3,39.3,41.3,16.8,0.1,2.8,13.2,57.7,52.1,47.9,42.3,90.6,0.5,81.5,8.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1325
1326,1348,watters creek at montgomery farm,Prentiss County,mississippi,28117,34.620866,-88.52224,25276,11054,1074793690,8338031,414.98,3.219,1.1,40.6,36.2,38.5,15.7,0.2,0.1,13.8,70.5,51.1,48.9,29.5,88.8,0.5,84.3,9.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1326
1327,1349,wausau center,Marathon County,wisconsin,55073,44.898036,-89.757823,134063,57734,4001488029,81139058,1544.983,31.328000000000003,2.2,40.4,38.4,39.4,14.2,0.5,5.3,0.6,68.3,49.8,50.2,31.7,92.1,0.9,91.3,11.1,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1327
1328,1350,weberstown mall,San Joaquin County,california,6077,37.935034,-121.27223700000002,685306,233755,3603505998,91108644,1391.3220000000001,35.177,2.8,34.0,31.5,32.7,10.4,1.1,14.4,7.6,74.9,50.2,49.8,25.1,92.0,19.1,51.0,8.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1328
1329,1351,wenatchee valley mall,Kittitas County,washington,53037,47.124444,-120.67671399999999,40915,21900,5949903934,92370342,2297.271,35.664,3.2,33.2,30.5,31.9,12.7,1.0,2.0,0.9,55.6,49.2,50.8,44.4,75.8,3.7,89.3,6.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1329
1330,1352,west acres shopping center,Clay County,minnesota,27027,46.898377,-96.494901,58999,23959,2707485607,18860171,1045.366,7.282,2.0,32.3,30.9,31.6,12.0,1.4,1.4,1.4,63.7,50.6,49.4,36.3,93.0,0.9,92.7,8.7,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1330
1331,1353,west county center,St. Louis city,missouri,29510,38.635699,-90.244582,319294,176002,160343174,10683076,61.909,4.125,4.7,34.7,33.1,33.9,11.0,0.3,2.9,49.2,47.5,51.7,48.3,52.5,80.7,1.3,43.9,15.1,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,1.0,2.0,2.0,1331
1332,1354,west manchester mall,Cullman County,alabama,1043,34.131923,-86.86926700000001,80406,37054,1903228333,52266921,734.841,20.18,2.6,41.4,38.5,39.9,15.9,0.5,0.4,1.1,70.6,50.6,49.4,29.4,86.0,2.2,94.7,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1332
1333,1355,west oaks mall,Orange County,florida,12095,28.514435,-81.323295,1145956,487839,2339870128,258560561,903.429,99.831,4.2,34.7,32.7,33.7,9.7,0.4,4.9,20.8,64.8,50.8,49.2,35.2,86.5,6.7,63.6,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1333
1334,1356,west oaks mall houston,Fort Bend County,texas,48157,29.526602,-95.771015,585375,197030,2231225129,61796736,861.4810000000001,23.86,1.8,35.8,33.9,35.0,7.3,0.4,17.0,21.5,82.1,50.9,49.1,17.9,95.1,7.6,50.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1334
1335,1357,west park mall,Cape Girardeau County,missouri,29031,37.383882,-89.684908,75674,32616,1498398199,20174852,578.535,7.79,2.3,37.7,35.1,36.4,14.3,0.2,1.2,7.0,64.9,51.6,48.4,35.1,91.5,0.9,88.7,8.6,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1335
1336,1358,west ridge mall,Shawnee County,kansas,20177,39.041805,-95.755664,177934,79140,1408995941,30330019,544.016,11.71,1.9,39.5,36.6,38.1,14.4,1.2,1.2,8.6,62.9,51.7,48.3,37.1,91.7,3.6,81.2,10.9,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,1336
1337,1359,west town mall,Knox County,tennessee,47093,35.992726,-83.937721,432226,194949,1316271254,45715161,508.215,17.651,3.1,38.5,35.7,37.2,13.1,0.3,1.9,8.8,62.5,51.4,48.6,37.5,90.9,1.5,85.6,10.1,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,21.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,1337
1338,1360,west towne mall,Dane County,wisconsin,55025,43.067468,-89.417852,488073,216022,3100835926,106205344,1197.239,41.006,2.0,35.5,33.4,34.4,10.3,0.4,4.7,5.2,57.3,50.5,49.5,42.7,94.3,2.5,84.7,6.5,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1338
1339,1361,west valley mall,San Joaquin County,california,6077,37.935034,-121.27223700000002,685306,233755,3603505998,91108644,1391.3220000000001,35.177,2.8,34.0,31.5,32.7,10.4,1.1,14.4,7.6,74.9,50.2,49.8,25.1,92.0,19.1,51.0,8.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1339
1340,1362,westdale mall,Linn County,iowa,19113,42.077951,-91.597674,211226,92251,1856710588,19748575,716.88,7.625,1.9,37.7,35.4,36.5,13.0,0.3,1.8,4.0,62.9,50.8,49.2,37.1,93.4,0.7,90.8,8.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1340
1341,1363,westfarms,Hartford County,connecticut,9003,41.806053000000006,-72.732916,894014,374249,1903891914,40213499,735.097,15.527000000000001,1.4,41.4,38.2,39.9,14.6,0.3,4.2,13.3,64.9,51.7,48.3,35.1,93.7,7.1,72.4,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1341
1342,1364,westfield  louis joliet shopping centre,Will County,illinois,17197,41.448474,-87.97845600000001,677560,237501,2167580722,31904495,836.908,12.318,1.9,36.3,34.5,35.4,9.3,0.3,4.6,11.2,77.3,50.3,49.7,22.7,94.8,5.8,76.0,7.4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1342
1343,1365,westfield  solano shopping centre,Solano County,california,6095,38.267226,-121.939594,413344,152698,2128361199,218665937,821.765,84.427,2.5,38.2,35.6,36.9,11.3,0.8,14.6,14.7,71.9,50.1,49.9,28.1,92.8,10.5,51.0,7.7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1343
