category,rate,name,address,url,price_range
"Cards & Stationery,Baby Gear & Furniture,Bookstores",4.0 star rating,rue 21 etc!,,,$$
Professional Sports Teams,4.5 star rating,shark fights,,,
"Accessories,Women's Clothing",4.5 star rating,shingar,,,$$
"Filipino,Desserts,Seafood",4.5 star rating,fil-am bbq grill,,,$$
Coffee & Tea,4.5 star rating,dels coffee shop,,,$$
Hair Salons,3.0 star rating,sunnys salon,,,$$
"Breweries,Bars",3.5 star rating,desert edge brewery,,,$$
"Bookstores,Arts & Entertainment",5.0 star rating,the book table,,,$
Pubs,4.0 star rating,keyhole,,,$
"Used, Vintage & Consignment,Thrift Stores",3.5 star rating,blumarine,,,$
"American (Traditional),Tex-Mex",3.5 star rating,amigos original tex-mex,,,$$
Japanese,3.0 star rating,benihana,,,$$$
Cinema,3.0 star rating,amc theatre,,,
"Shopping Centers,Apartments",3.5 star rating,rim of the world realty,,,$$$
Women's Clothing,3.5 star rating,herve leger by max azria,,,$$$
"Museums,Cinema",4.0 star rating,gerhards appliances,,,
"Specialty Schools,Musical Instruments & Teachers",4.5 star rating,uniform kids avenue,,,$$
"Jewelry,Home Decor",4.5 star rating,charming collections,,,$$
"Optometrists,Ophthalmologists,Laser Eye Surgery/Lasik",4.0 star rating,hair eye am,,,
Zoos,3.5 star rating,savannah bank,,,
,,m a c cosmetics,,,
"American (New),Breakfast & Brunch",4.0 star rating,hash house a go go,,,$$
"Jewelry,Watch Repair,Jewelry Repair",4.5 star rating,silver works,,,$
Keys & Locksmiths,,lees keys,,,
"Cosmetics & Beauty Supply,Waxing",4.0 star rating,layla threading,,,$$
Mattresses,3.0 star rating,hastens beds,,,$$$$
"Coffee & Tea,Tea Rooms",4.5 star rating,green tea company,,,$$
"Department Stores,Discount Store",4.0 star rating,five below,,,$
Children's Clothing,3.5 star rating,crazy 8*,,,$$
,,new business consultants,,,
Photography Stores & Services,4.5 star rating,holiday camera,,,$$
Jewelry,4.5 star rating,envy jewelers,,,$$
"Japanese,Sushi Bars",3.5 star rating,cafe chin chin,,,$$
Men's Clothing,4.5 star rating,4 seasons menswear,,,$$
Children's Clothing,3.5 star rating,crazy 8 ,,,$$
Hair Salons,3.5 star rating,peace and love,,,$$
"Bars,Korean,Asian Fusion",4.0 star rating,animal krackers,,,$$
"American (New),Cantonese,Dim Sum",4.0 star rating,chung wah express,,,$$$
"Home Organization,Movers,Interior Design",5.0 star rating,simplicity,,,
"Makeup Artists,Hair Salons",5.0 star rating,do the twist,,,$$$
Asian Fusion,3.5 star rating,quencher smoothies lake county fare food court ,,,$$$
"Hair Salons,Makeup Artists,Eyelash Service",4.5 star rating,mizu salon,,,$$
Sandwiches,4.5 star rating,sandwich,,,$$
"Local Flavor,Mass Media",2.5 star rating,ovation art network,,,
"Outdoor Gear,Specialty Schools,Surfing",4.0 star rating,xcel hawaii,,,$$
"Women's Clothing,Men's Clothing,Home Decor",4.5 star rating,kitson kids,,,$$
"Accessories,Hats",4.5 star rating,the hat,,,$$
"Breweries,American (New),Pizza",3.0 star rating,bjs brewhouse,,,$$
American (New),3.5 star rating,leatherhous,,,$$$
Smog Check Stations,5.0 star rating,pacific smog,,,
"Vietnamese,Asian Fusion,Bars",3.5 star rating,patrick quinn esq ,,,$$$
"Cards & Stationery,Art Supplies",4.5 star rating,asian gift inc ,,,$$
Thai,4.0 star rating,jasmine thai,,,$$
"Indian,Pakistani",4.0 star rating,the ground round,,,$$
"Desserts,Ice Cream & Frozen Yogurt",4.5 star rating,fan appreciation,,,$
"Health & Medical,Bookstores",4.5 star rating,coventry corners,,,$$
"Bakeries,Cafes",4.0 star rating,ghost amour,,,$$
"Computers,Mobile Phones,Data Recovery",4.5 star rating,tricked out accessories,,,$$
"Gyms,Swimming Lessons/Schools,Child Care & Day Care",4.0 star rating,church on a sure foundation,,,
Performing Arts,,city man,,,
Banks & Credit Unions,,pacific western bank,,,
Cinema,3.0 star rating,muvico theaters,,,
Bars,4.5 star rating,the woods,,,$
Travel Services,4.5 star rating,caribe express,,,
Internet Service Providers,4.5 star rating,tower wireless verizon ,,,
"Women's Clothing,Men's Clothing",3.0 star rating,valentino,,,$$$$
"Music Venues,American (New),Venues & Event Spaces",4.0 star rating,wigsmore,,,$$
Local Services,,power station,,,
Insurance,5.0 star rating,gmac insurance,,,
"Arts & Entertainment,Art Schools",4.5 star rating,art school ellen,,,
Skate Parks,4.0 star rating,plannine skatepark,,,
"Arts & Crafts,Jewelry",4.0 star rating,built by beads,,,$
Security Systems,4.5 star rating,aco hardware,,,
Italian,4.5 star rating,yg sunglasses,,,$$$$
"Hotels,Resorts,Vacation Rentals",4.0 star rating,vino bello,,,$$$
"Personal Chefs,Caterers",5.0 star rating,nature for the soul,,,
,,prestige mens wear,,,
Gyms,4.5 star rating,vip fitness,,,
Thrift Stores,4.0 star rating,lucky resale,,,$
"Sushi Bars,Japanese",3.5 star rating,tokyo city,,,$$
"Seafood,American (Traditional)",2.5 star rating,joes crabshack,,,$$
Department Stores,3.5 star rating,nr gold and silver,,,$$
Steakhouses,4.0 star rating,j alexanders,,,$$$$
"Jewelry,Antiques",5.0 star rating,designer antiques,,,$$$
Stadiums & Arenas,4.5 star rating,cardinal camera ,,,
Women's Clothing,3.0 star rating,pretty in pink,,,$$$
"Coffee & Tea,Sandwiches",4.0 star rating,my kind of place,,,$
,,mario the mechanic,,,
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,dollarn things,,,$
"Italian,Pizza",4.0 star rating,gaspar physical therapy,,,$$
"Wine Bars,Venues & Event Spaces",4.0 star rating,tastings wine bar,,,$$$
"American (Traditional),Dive Bars",4.0 star rating,haroons,,,$$
"Skin Care,Massage,Acupuncture",4.5 star rating,m v womans center,,,$$
"Local Flavor,Mass Media",2.5 star rating,little sioux laser,,,
"Libraries,Tutoring Centers,Adult Education",4.0 star rating,inter american medical,,,
Peruvian,4.0 star rating,miro bungy,,,$$
Bakeries,4.0 star rating,europan,,,$$
"Gold Buyers,Pawn Shops",3.5 star rating,coins and collectables,,,$$$
Hair Removal,5.0 star rating,annas threading and beauty salon,,,$$
Photographers,5.0 star rating,brendas crafts,,,
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,cibola,,,$$
"Local Flavor,Mass Media",2.5 star rating,t-mobile - volunteer pcs,,,
"Cafes,Coffee & Tea,Desserts",3.5 star rating,newsstand at iverson mall,,,$
Seafood,3.0 star rating,the lighthouse,,,$$
"Shoe Stores,Sports Wear",5.0 star rating,sam moon trading ,,,$$
Carpeting,5.0 star rating,dl; jewelryrepair,,,
"Pet Stores,Pet Services",4.5 star rating,especially for pets,,,
"American (New),Asian Fusion",4.5 star rating,bergerson fine jewelers,,,$$$$
Hair Salons,4.0 star rating,1st impressions,,,$$$
Bookstores,4.5 star rating,finchs drugs,,,$$
Pet Stores,5.0 star rating,wild birds,,,
"Italian,Asian Fusion,Comfort Food",3.5 star rating,tearoma,,,$
"Leather Goods,Luggage",4.0 star rating,edwards luggage,,,$$
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,the happy cook,,,$
Nightlife,,arnies,,,
Pizza,3.0 star rating,milanos pizza,,,$$
Apartments,4.5 star rating,urbanplex,,,
"Gyms,Trainers",3.5 star rating,silver efx,,,
"Seafood Markets,Grocery",4.5 star rating,west marine products,,,$
"Dermatologists,Cosmetic Surgeons,Laser Hair Removal",3.5 star rating,eye exams-dr rozell,,,$$$
Burgers,4.0 star rating,cheeseburger bobbys,,,$$
Photography Stores & Services,4.5 star rating,foto fiesta,,,$$
"Carpet Cleaning,Rugs",4.5 star rating,oriental rug gallery,,,$$$
Shopping Centers,3.5 star rating,t-mobile - center court,,,$$$
Travel Services,4.5 star rating,regal riverside stadium,,,
"Day Spas,Medical Spas",4.5 star rating,lees day spa,,,$$
Pet Stores,4.5 star rating,a rabbits tale,,,
Cards & Stationery,4.0 star rating,the paperie,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,rocky mountain chocolate factory - haagen dazs,,,$
"Real Estate Agents,Real Estate Services",5.0 star rating,hands 21,,,
American (New),4.5 star rating,fancy,,,$$$$
Massage,2.5 star rating,art of massage,,,$
Accessories,5.0 star rating,francescas collection,,,$$
"Arcades,Go Karts,Venues & Event Spaces",3.5 star rating,game trax,,,
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,suncoast video,,,$$
"Bars,American (Traditional),Tobacco Shops",3.5 star rating,bayside time,,,$$
"Lounges,Cocktail Bars",4.5 star rating,cc; unisex hairbeauty,,,$
"Nail Salons,Hair Salons",2.5 star rating,foxy nail,,,$
"Specialty Schools,DJs,Musical Instruments & Teachers",5.0 star rating,for all the right seasons,,,$$
"Antiques,Furniture Stores,Jewelry",5.0 star rating,treasures,,,$$
Thrift Stores,4.0 star rating,t-town fashions,,,$
Shoe Stores,4.0 star rating,sas comfort shoes,,,$$$
Bagels,,einstein brothers bagels,,,
Jewelry,4.5 star rating,karats,,,$$$
Comic Books,4.0 star rating,comic book shop ,,,$$
"Cards & Stationery,Gift Shops",4.5 star rating,pink memory,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,jeffrey david jewelers,,,$$
"Grocery,Convenience Stores",5.0 star rating,easy money,,,$
"Home Cleaning,Handyman,Carpet Cleaning",3.0 star rating,aable antiques,,,
Chinese,4.0 star rating,kings wok,,,$
"Fabric Stores,Art Supplies",3.5 star rating,beverlys crafts,,,$$
Home Decor,5.0 star rating,american commodore,,,$$
Jewelry,4.5 star rating,petes karate,,,$$
"Hair Salons,Cosmetics & Beauty Supply",4.5 star rating,perfumania plus,,,$$$
Bakeries,3.0 star rating,maison de patisserie,,,$$
"Men's Clothing,Women's Clothing,Accessories",3.5 star rating,canles furniture,,,$$$
Italian,4.0 star rating,il bellagio,,,$$
Shopping Centers,4.0 star rating,omega outfitters,,,$$$
"Bakeries,Coffee & Tea",4.5 star rating,jewel forest,,,$$
Electronics,3.0 star rating,oc cellular accessories,,,$$$
Steakhouses,4.0 star rating,fuji chen,,,$$$
Mobile Phones,2.0 star rating,sprintimobile,,,$$
"Party & Event Planning,Personal Chefs,Personal Assistants",5.0 star rating,shopping concierge,,,
"Performing Arts,Cinema",4.5 star rating,georgia theaters,,,
Hotels,4.0 star rating,riverwalk resort wear,,,$$$
"Fashion,Printing Services,Arcades",4.5 star rating,yannis treasures,,,$
Mattresses,4.5 star rating,bed bags and beyond,,,$$
"American (New),Japanese",4.0 star rating,amc del amo 18,,,$$$$
Hair Salons,2.5 star rating,eyebrow designer,,,$
American (New),4.0 star rating,eugenias design bridal,,,$$
"Bars,American (Traditional)",5.0 star rating,bourbon st grill,,,
Mexican,4.0 star rating,taco cabana,,,$
Shopping Centers,3.5 star rating,p s from aeropostale ,,,$$$
"Pizza,Middle Eastern",3.5 star rating,fresco,,,$
"Pizza,Italian",4.0 star rating,portillo jewelers,,,$$
"Flowers & Gifts,Jewelry",4.5 star rating,ty scents,,,$$
Food,3.5 star rating,auntie anne’s,,,$
"Cuban,Caterers",5.0 star rating,cuba cuba,,,$$
"Jewelry,Watches,Accessories",3.0 star rating,aidas sterling silver,,,$$$$
Shoe Stores,3.5 star rating,flip flop shops,,,$$
"Sports Wear,Shoe Stores",4.0 star rating,scream shoe shop,,,$$$
"Sports Wear,Shoe Stores",4.5 star rating,road runner sports,,,$$
Security Systems,,global security,,,
"Chinese,Vietnamese",4.0 star rating,chinese combo king,,,$
"Women's Clothing,Art Galleries,Accessories",5.0 star rating,art de boutique,,,$$
Steakhouses,4.0 star rating,american great steak,,,$$$$
"Vegetarian,Juice Bars & Smoothies,Coffee & Tea",4.0 star rating,jasmine smoothie world,,,$$
Shoe Stores,4.5 star rating,100% capri,,,$$$
Cinema,3.0 star rating,landmark theatres,,,
"Men's Clothing,Women's Clothing,Discount Store",4.5 star rating,tri valley cash for gold,,,$$
"Day Spas,Nail Salons,Hair Removal",4.5 star rating,j cute nails,,,$$
"Men's Clothing,Women's Clothing,Discount Store",4.5 star rating,social apparel,,,$$
Colleges & Universities,3.0 star rating,motorcycle training academy,,,
"Traditional Chinese Medicine,Massage Therapy",4.0 star rating,china east massage center,,,
"Music Venues,Venues & Event Spaces,Performing Arts",4.5 star rating,words on the beach,,,$$
Jewelry,3.0 star rating,in jewelers,,,$$
Mexican,3.5 star rating,santa fe grill,,,$
Coffee & Tea,4.0 star rating,nonas ice cream,,,$
Middle Schools & High Schools,4.5 star rating,apollo college,,,
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,luna golf,,,$$
"Boating,Coffee & Tea",4.5 star rating,city on a hill,,,$$
"Sandwiches,Fast Food,Delis",4.0 star rating,dangelo grilled sanwich,,,$
"Local Flavor,Mass Media",2.5 star rating,fan hq,,,
Hotels,3.0 star rating,beltsmore,,,$
Italian,4.5 star rating,giannis,,,$$
Event Photography,5.0 star rating,studio one to one photography,,,
"Hair Salons,Skin Care",4.5 star rating,sweet n sassy,,,$$
Dry Cleaning & Laundry,4.0 star rating,piazza sempione ,,,$
"Printing Services,Shipping Centers,Signmaking",2.5 star rating,fedex kinkos,,,
"Bikes,Bike Repair/Maintenance",4.0 star rating,sports avenue,,,$$
"Tires,Auto Repair",5.0 star rating,sears tire america,,,
Mexican,4.0 star rating,toreros mexican rest ,,,$$
"Japanese,Bars",4.5 star rating,kiku japanese,,,$$$$
Festivals,4.5 star rating,hip,,,
Baby Gear & Furniture,4.5 star rating,twinstown,,,$$
"Candy Stores,Chocolatiers & Shops,Flowers & Gifts",4.5 star rating,3 sister gift shop,,,$$
"Performing Arts,Music Venues",4.5 star rating,maccools public house,,,$$$
Medical Centers,,satellite healthcare,,,
"Event Photography,Session Photography",5.0 star rating,on the spot portraits,,,
"Specialty Food,Flowers & Gifts",4.0 star rating,harry and david,,,$$
Candy Stores,4.0 star rating,the sweet factory,,,$$
Art Galleries,4.0 star rating,thomas kinkade gallery,,,$$$
"Eyewear & Opticians,Optometrists",4.5 star rating,sears optical shop,,,$
"Russian,Sandwiches,Coffee & Tea",4.5 star rating,piroshky-piroshky,,,$
Mobile Phones,5.0 star rating,mobile zone - t-mobile,,,$$
Jewelry,4.5 star rating,helzburg diamonds,,,$$
"Pubs,Sports Bars",4.0 star rating,dirty harrys,,,$
Pretzels,1.5 star rating,auntie annes pretzel,,,$
Hair Salons,4.5 star rating,dang hair studio,,,$$
,5.0 star rating,artcraft,,,
"Bakeries,Bagels,Delis",3.5 star rating,bagel bindeli,,,$
Wholesale Stores,3.5 star rating,bjs wholsale club,,,$$
"Pizza,Italian",4.0 star rating,checker cab pizza,,,$
Gold Buyers,,cash 4 gold,,,$
"Medical Centers,Hospitals",4.0 star rating,the baby place,,,
Cosmetics & Beauty Supply,4.0 star rating,drizzle lingerie,,,$$$
"American (New),Breakfast & Brunch",4.0 star rating,black walnut cafe,,,$$
"Soup,Sandwiches,Salad",4.0 star rating,chicken shack,,,$
"Desserts,Mexican",3.5 star rating,picos ice cream,,,$
"Japanese,Sushi Bars,Gluten-Free",4.0 star rating,shogun japanese steakhse ,,,$$$
"Chicken Wings,Korean",3.5 star rating,vons,,,$$
Dry Cleaning & Laundry,4.5 star rating,clean 4 less,,,$
Mongolian,3.5 star rating,great khan,,,$
"Home Decor,Nurseries & Gardening",4.5 star rating,journeys kids,,,$$$
Shoe Stores,2.5 star rating,journeys kidz,,,$$
Jewelry,2.5 star rating,diamond are forever,,,$$$
Cosmetics & Beauty Supply,4.0 star rating,blooming beauty,,,$$
Mattresses,4.5 star rating,good night sleep store,,,$$
Career Counseling,2.5 star rating,ranstad,,,
Hair Salons,4.5 star rating,in new style,,,$$$
Hair Salons,4.5 star rating,chris anthonys hair salon,,,$$
"Parks,Local Flavor",4.5 star rating,maroon bells,,,
Cultural Center,4.0 star rating,scheherazade,,,
Steakhouses,4.0 star rating,craig smith dds,,,$$$$
"Costumes,Accessories",4.0 star rating,village hat shop,,,$$$
Sandwiches,4.5 star rating,potbelly sandwich works,,,$$
"Men's Clothing,Skate Shops",5.0 star rating,boarders sports,,,$$
"Fast Food,Mexican",2.5 star rating,la salsa fresh mexican grill,,,$
"Nail Salons,Hair Removal,Day Spas",4.0 star rating,elegant nail salon,,,$$
"Hair Removal,Eyelash Service",4.5 star rating,tammis nails,,,$
"Wine Bars,Venues & Event Spaces",4.0 star rating,findz,,,$$$
Police Departments,2.5 star rating,milpitas police substation,,,
French,4.5 star rating,thiry 38 distribution,,,$$$
Child Care & Day Care,,riddles,,,
Eyewear & Opticians,5.0 star rating,sunglass shoppe too,,,$$
Jewelry,5.0 star rating,handpicked jewelry,,,$$
Skin Care,2.5 star rating,gratiae,,,$$$$
Hotels,4.0 star rating,great american grill at the hilton garden inn,,,$$$
Adult,4.5 star rating,skx,,,$$
Vietnamese,4.0 star rating,pho hiep hoa,,,$
Public Services & Government,,army recruiting center,,,
Accessories,4.0 star rating,talbots petites,,,
Hobby Shops,3.5 star rating,dominion distribution,,,$$
"Women's Clothing,Home Decor,Men's Clothing",3.5 star rating,pendleton,,,$$$
"Pizza,Italian",4.0 star rating,rocky rococo,,,$
"Shoe Repair,Sewing & Alterations",4.0 star rating,village shoe repair,,,
"Cajun/Creole,Southern,American (New)",3.5 star rating,palmetto moon,,,$$
"Florists,Bridal",5.0 star rating,brillant sky,,,$$
Dive Bars,4.0 star rating,b coopers ice cream,,,$
"Gyms,Yoga,Rock Climbing",4.5 star rating,livewire fun center,,,
Meat Shops,3.5 star rating,old world meat,,,$
Optometrists,4.5 star rating,nationwide vision,,,
"Japanese,Sushi Bars",4.0 star rating,sanraku,,,$$
Pet Stores,4.5 star rating,pet food express,,,
"Sushi Bars,Ramen",3.0 star rating,amazing space arcade ,,,$$
"Bars,Tobacco Shops",4.5 star rating,convenient tobacco,,,$$
"Colleges & Universities,Art Schools,Art Galleries",2.5 star rating,suffolk dental center,,,$$$$
"Building Supplies,Painters,Hardware Stores",3.0 star rating,dunn edwards paints,,,
"Furniture Stores,Home Decor",2.0 star rating,designer marketplace,,,$$
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,south philly steakfry,,,$$
Shoe Stores,3.5 star rating,vince camuto,,,$$$
Barbers,4.5 star rating,cutters corner,,,$$
Breakfast & Brunch,4.0 star rating,lamberts bbq,,,$$
"Dry Cleaning & Laundry,Sewing & Alterations",4.5 star rating,city of lb veterans,,,$$
"Fashion,Printing Services,Arcades",4.5 star rating,t-shirt zone,,,$
"Women's Clothing,Jewelry",5.0 star rating,3 house boutique,,,$$
Mexican,4.0 star rating,pura tortas,,,$
Luggage,4.0 star rating,mandarina duck,,,$
"Health & Medical,Bookstores",4.5 star rating,blissful bath,,,$$
"Music Venues,Dive Bars",4.0 star rating,rio,,,$
"Music & DVDs,Bookstores",4.5 star rating,book pride,,,$
,,am; jewelry,,,
Grocery,4.0 star rating,mcdonalds walmart ,,,$$
"Kitchen & Bath,Cosmetics & Beauty Supply",4.5 star rating,currents,,,$$
"Vietnamese,Sandwiches,Soup",3.5 star rating,big bites,,,$$
"Acupuncture,Traditional Chinese Medicine,Massage Therapy",5.0 star rating,chinese tai ji exercise,,,
"Beer, Wine & Spirits,Tobacco Shops",4.0 star rating,tobacco lane,,,$$
"Bars,American (Traditional)",1.5 star rating,toby keiths bar,,,$$$
Mexican,4.0 star rating,mission burrito,,,$
Ice Cream & Frozen Yogurt,3.5 star rating,yogo mix,,,$
Outdoor Gear,4.0 star rating,aram boutique,,,$$
Chinese,4.0 star rating,super rainbow wok,,,$
"Home Decor,Lighting Fixtures & Equipment,Furniture Stores",3.0 star rating,southern shades,,,$$
"Parks,Hiking",5.0 star rating,maui shades,,,
Cards & Stationery,4.0 star rating,amys hallmark,,,$$
"Pizza,Sports Bars",4.0 star rating,pizza stop,,,$$
"Sewing & Alterations,Appliances & Repair",5.0 star rating,best sew,,,
"Hair Salons,Skin Care,Nail Salons",5.0 star rating,u s hair care,,,$$
Ice Cream & Frozen Yogurt,4.0 star rating,cefiore,,,$
"Women's Clothing,Men's Clothing,Children's Clothing",3.5 star rating,too qt,,,$$
"Optometrists,Eyewear & Opticians",4.5 star rating,sunglass warehouse,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,donna karan of new york,,,$$
Cosmetics & Beauty Supply,4.0 star rating,h2o plus,,,$$$
Cosmetics & Beauty Supply,1.5 star rating,fine perfumes,,,
"Veterinarians,Animal Shelters",4.5 star rating,dollar cats,,,
Gay Bars,3.5 star rating,edge,,,$
"Diners,Korean,American (Traditional)",4.0 star rating,sandwitched mini diner,,,$
Italian,4.0 star rating,italia express,,,$
Photographers,5.0 star rating,vivid creations,,,
"Bakeries,Desserts",4.5 star rating,mozarts bakery,,,$$
"Beer, Wine & Spirits,Wine Bars",4.0 star rating,debbie tsmugs,,,$$
"Steakhouses,American (Traditional)",3.5 star rating,sherees natural cosmetics,,,$$$
"Libraries,Tutoring Centers,Adult Education",4.0 star rating,armed forces career center - air force,,,
Tanning,4.5 star rating,salontan,,,$$
"Towing,Auto Repair",4.0 star rating,sears-auto service center,,,
"Graphic Design,Web Design,Marketing",5.0 star rating,universal communications,,,
Grocery,4.0 star rating,shoppers food warehouse,,,$$
Food Tours,4.5 star rating,kacies cookies,,,
"Hair Stylists,Hair Extensions",5.0 star rating,illusions,,,$$
Photographers,5.0 star rating,skye studios,,,
"Sushi Bars,Japanese",3.5 star rating,toshis teriyaki,,,$$$
Toy Stores,4.0 star rating,mcfarlane toys,,,$$
"American (New),Wine Bars",4.5 star rating,cru wine bar,,,$$
Cinema,4.5 star rating,lake theatre,,,
"Spanish,Tapas Bars,Basque",3.5 star rating,spot nine,,,$$
"Men's Clothing,Women's Clothing",4.5 star rating,pay half,,,$$$
Men's Clothing,4.0 star rating,urban flava,,,$$
Shopping Centers,3.5 star rating,golden links - fine jewelry at the lowest price,,,$$
Korean,3.5 star rating,unlimited,,,$$
"Japanese,Sushi Bars",4.0 star rating,fuji steakhouse,,,$$$
"Street Vendors,Mexican",4.5 star rating,the shack,,,$
"Florists,Bridal",5.0 star rating,country porch,,,$$
"Japanese,Sushi Bars,Asian Fusion",4.0 star rating,happy sumo sushi bar,,,$$
"Pizza,Food Trucks",4.0 star rating,brixx wood fired pizza,,,$$
Shopping Centers,3.0 star rating,dillards west,,,$$
Barbers,4.5 star rating,final cut sports barbershop,,,$$
Eyewear & Opticians,5.0 star rating,glitters,,,$$
"Korean,Bars",4.0 star rating,garage   coming soon,,,$$
"Latin American,Puerto Rican",4.0 star rating,epiphany coming soon ,,,$$
Chocolatiers & Shops,3.0 star rating,godiva,,,$$$
"Ice Cream & Frozen Yogurt,Food Trucks",4.5 star rating,a different twist pretzel,,,$
Japanese,3.0 star rating,shirokiya,,,$$
Ice Cream & Frozen Yogurt,4.5 star rating,edys grand ice cream,,,$
"Television Service Providers,Internet Service Providers",1.5 star rating,ocs offices,,,
Rugs,4.5 star rating,oriental rug company,,,$$$
"Local Flavor,Mass Media",2.5 star rating,hawaii water sports ctr ,,,
"Maternity Wear,Children's Clothing,Women's Clothing",4.5 star rating,celebrity kids,,,$$$
"Bars,Dance Clubs,Music Venues",3.5 star rating,the elbow room,,,$
"Arcades,Museums",4.5 star rating,metal image,,,
"Makeup Artists,Hair Stylists",5.0 star rating,carmens,,,$$
"Tattoo,Art Galleries",5.0 star rating,ryb art gallery,,,$$$
Shoe Stores,4.0 star rating,c june shoes,,,$$$
Cosmetics & Beauty Supply,3.5 star rating,bath and body works,,,$
Heating & Air Conditioning/HVAC,5.0 star rating,pros,,,
"Jazz & Blues,Bars,Art Galleries",4.5 star rating,royal hawaiian heritage,,,$$
Insurance,5.0 star rating,farmers insurance hawaii,,,
"Music & DVDs,Bookstores",4.5 star rating,impulse by giorgio,,,$
Flowers & Gifts,4.5 star rating,candle shoppe,,,$$$
"Skin Care,Day Spas,Cosmetics & Beauty Supply",5.0 star rating,kims beauty supply,,,$$
"Sandwiches,Delis,Fast Food",4.0 star rating,firehouse subs,,,$
"Car Stereo Installation,Electronics",4.5 star rating,sony style,,,$$
"Cosmetics & Beauty Supply,Skin Care",4.5 star rating,perfume corner,,,$$$
Chinese,3.5 star rating,yum! yum! china,,,$
Chinese,3.5 star rating,pearl of the orient,,,$$
"Filipino,Barbeque,Caterers",4.0 star rating,bautistas kitchen,,,$
"Mobile Phones,Electronics,Hobby Shops",2.5 star rating,moda max,,,$$
"Beer, Wine & Spirits",4.5 star rating,liquor store,,,$$
"Southern,Soul Food,Breakfast & Brunch",3.5 star rating,detroit gator,,,$$
"Creperies,Breakfast & Brunch,American (New)",4.0 star rating,california crepes,,,$$
"Coffee & Tea,Tea Rooms",4.5 star rating,jins bubble tea,,,$$
"Arts & Crafts,Art Schools,Cultural Center",4.5 star rating,the painted penguin,,,$$
Sandwiches,4.5 star rating,golden krust,,,$$
"Men's Clothing,Women's Clothing",1.0 star rating,paulshark,,,$$$$
Photography Stores & Services,2.5 star rating,photography by jcpenney,,,$$$
"Men's Clothing,Women's Clothing,Children's Clothing",4.5 star rating,icebreaker,,,$$$$
"Lawyers,Financial Services",,committee of chief risk,,,
"Shades & Blinds,Interior Design,Home Decor",4.5 star rating,stitches,,,$$$
"Grocery,Filipino,Seafood Markets",3.5 star rating,valerios tropical bakeshop inside seafood city,,,$$
"Men's Clothing,Women's Clothing,Accessories",3.0 star rating,luxe apothecary,,,$$$
Steakhouses,4.0 star rating,a1 japanese steakhouse,,,$$$$
Women's Clothing,5.0 star rating,2die4 fashion,,,$$$
"Cosmetics & Beauty Supply,Hair Salons",5.0 star rating,gloss beauty supply,,,$$
Breakfast & Brunch,3.5 star rating,jims restaurant,,,$
Hair Removal,4.0 star rating,brow designs,,,$
"Pet Training,Pet Boarding/Pet Sitting",4.5 star rating,han dan fashionables,,,
"Department Stores,Discount Store",4.0 star rating,dollar land,,,$
"Electronics,Appliances,Kitchen & Bath",3.5 star rating,hh gregg,,,$$
"Delis,Sandwiches,Breakfast & Brunch",4.0 star rating,leos coney island,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,desk pets,,,$$
"Dermatologists,Medical Spas",4.0 star rating,sleek medspa,,,$$$
Hair Salons,4.5 star rating,forever young wigs,,,$$
"Accessories,Women's Clothing",5.0 star rating,girlfriends,,,$$
"Diners,Burgers",3.5 star rating,tommies hamburgers,,,$
Chinese,3.5 star rating,china china,,,$$
"Vegetarian,Vegan",4.0 star rating,tie one on,,,$$$
"Tattoo,Art Galleries",5.0 star rating,masterpiece gallery,,,$$$
Community Service/Non-Profit,4.5 star rating,goodwill,,,
"Adult Entertainment,Bars,Buffets",3.5 star rating,downtown buffet,,,$
Mexican,4.0 star rating,willys mexicana grill,,,$
Hair Salons,4.5 star rating,triad day spa,,,$$
Shoe Stores,1.0 star rating,kids footlocker,,,$
Jewelry,4.5 star rating,ware jewelers,,,$$
Colleges & Universities,4.0 star rating,college access center,,,
"Coffee & Tea,Tea Rooms",4.0 star rating,all things lavender,,,$$
"Bakeries,Ice Cream & Frozen Yogurt",4.0 star rating,tumbler bay,,,$$
Italian,4.0 star rating,il bellagio cafe,,,$$
Cycling Classes,4.5 star rating,initiators ,,,
Barbers,3.0 star rating,shortcuts,,,$
Mexican,2.0 star rating,luna azul,,,$$
"Lounges,Mexican,Breakfast & Brunch",4.5 star rating,salt lounge,,,$$
Mobile Phones,3.0 star rating,the sprint store,,,$$
Jewelry,4.5 star rating,julias fine jewelry,,,$$$
"Tattoo,Piercing,Jewelry",4.5 star rating,andrews fine jewelers,,,$$
"Seafood,Japanese,Asian Fusion",4.0 star rating,feng asian bistro,,,$$
